----------------------  実行情報  ----------------------
実行時間＝232秒
個体数＝700
合計世代数＝179
=============================
Total cost: 6000338.528987373
=============================
------------------------  前提  ------------------------

waste=sanpai

ごみ量24位以内：
苫小牧市 (2039382), 釧路市 (1177668), 札幌市 (728360), 室蘭市 (677679), 登別市 (430316), 伊達市 (334124), 帯広市 (182218), 旭川市 (138210), 函館市 (133081), 釧路町 (121597), 白老町 (99038), 北見市 (91496), 小樽市 (91037), 千歳市 (69923), 江別市 (64214), 安平町 (60328), 洞爺湖町 (54767), 厚岸町 (49048), 岩見沢市 (47176), 稚内市 (46228), 音更町 (44302), 標茶町 (43861), むかわ町 (42881), 厚真町 (42445)

焼却施設数: 13
中継施設数: 1

輸送単価＝ 300 円/t/km
--------------------  GAPlot_input  --------------------

waste =sanpai

inc_size= [2223736, 1338813, 1046796, 677679, 495491, 430316, 331400, 315100, 255303, 254539, 225259, 190673, 83187]

inc_facility = ['苫小牧市', '釧路市', '札幌市', '室蘭市', '伊達市', '登別市', '帯広市', '旭川市', '函館市', '標茶町', '千歳市', '北見市', '稚内市']
inc_blocks = [['岩見沢市', '美唄市', '三笠市', '南幌町', '月形町', '札幌市', '江別市', '北広島市', '石狩市', '当別町', '新篠津村'], ['夕張市', '由仁町', '長沼町', '栗山町', '千歳市', '恵庭市', '厚真町', '安平町', '占冠村'], ['室蘭市'], ['苫小牧市', '白老町', 'むかわ町', '日高町', '平取町', '新冠町', '浦河町', '新ひだか町'], ['登別市'], ['島牧村', '寿都町', '黒松内町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町', '長万部町', '今金町', 'せたな町'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '八雲町', '江差町', '上ノ国町', '厚沢部町', '乙部町'], ['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町', '旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '下川町', '美深町', '幌加内町', '留萌市', '増毛町', '小平町', '苫前町', '西興部村'], ['音威子府村', '中川町', '羽幌町', '初山別村', '遠別町', '天塩町', '稚内市', '猿払村', '浜頓別町', '中頓別町', '枝幸町', '豊富町', '幌延町'], ['北見市', '網走市', '紋別市', '美幌町', '津別町', '斜里町', '小清水町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '湧別町', '滝上町', '興部町', '雄武町', '大空町', '陸別町'], ['様似町', 'えりも町', '南富良野町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '鶴居村', '白糖町'], ['清里町', '厚岸町', '浜中町', '標茶町', '弟子屈町', '根室市', '別海町', '中標津町', '標津町', '羅臼町']]

trans_size=[125721]
trans_facility = ['小樽市']
trans_blocks = [['小樽市', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村']]

arrows = [[['札幌市'], ['小樽市']]]


---------------------  コスト情報  ---------------------

TC_direct: {'苫小牧市': 219030.65181, '釧路市': 70153.93074000001, '札幌市': 163444.24971000003, '室蘭市': 0.0, '伊達市': 162534.72837, '登別市': 0.0, '帯広市': 127654.16378999999, '旭川市': 277861.49931000004, '函館市': 125673.13416, '標茶町': 351145.10040000005, '千歳市': 96923.67621, '北見市': 167283.95847, '稚内市': 95033.96591999999}
IC_inc: {'苫小牧市': 779527.5335849609, '釧路市': 469319.01800460217, '札幌市': 366952.8685269307, '室蘭市': 237559.42226609756, '伊達市': 173693.67458346937, '登別市': 150846.66981248945, '帯広市': 116171.80485006135, '旭川市': 111748.80832015398, '函館市': 96017.17383615748, '標茶町': 95809.91974270863, '千歳市': 87729.45538440187, '北見市': 77794.71871463192, '稚内市': 42778.10974559008}
OC_inc: {'苫小牧市': 326403.6850467387, '釧路市': 196513.20875701046, '札幌市': 153650.46565427995, '室蘭市': 99470.85574851908, '伊達市': 72728.9967457889, '登別市': 63162.501364628006, '帯広市': 48643.445635853, '旭川市': 46250.904405121546, '函館市': 37473.80084843144, '標茶町': 37361.65965209531, '千歳市': 33063.89233701452, '北見市': 42280.643790667615, '稚内市': 55789.59407736241}

TC_indirect: {'小樽市': 69159.87552599999}
IC_trans: {'小樽市': 10453.922053245162}
OC_trans: {'小樽市': 45242.841082361585}


----------------------  輸送情報  ----------------------

direct 苫小牧市(6092/6092) t/day → receive from: 苫小牧市, 白老町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 新ひだか町
direct 釧路市(3668/3668) t/day → receive from: 釧路市, 釧路町, 鶴居村, 白糖町
direct 札幌市(2523/2868) t/day → receive from: 岩見沢市, 美唄市, 三笠市, 南幌町, 月形町, 札幌市, 江別市, 北広島市, 石狩市, 当別町, 新篠津村
indirect 札幌市(344/2868) t/day → receive from: 中継施設＝ 小樽市(125721) → receive from: 小樽市, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 室蘭市(1857/1857) t/day → receive from: 室蘭市
direct 伊達市(1358/1358) t/day → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町, 長万部町, 今金町, せたな町
direct 登別市(1179/1179) t/day → receive from: 登別市
direct 帯広市(908/908) t/day → receive from: 様似町, えりも町, 南富良野町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
direct 旭川市(863/863) t/day → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 下川町, 美深町, 幌加内町, 留萌市, 増毛町, 小平町, 苫前町, 西興部村
direct 函館市(699/699) t/day → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 八雲町, 江差町, 上ノ国町, 厚沢部町, 乙部町
direct 標茶町(697/697) t/day → receive from: 清里町, 厚岸町, 浜中町, 標茶町, 弟子屈町, 根室市, 別海町, 中標津町, 標津町, 羅臼町
direct 千歳市(617/617) t/day → receive from: 夕張市, 由仁町, 長沼町, 栗山町, 千歳市, 恵庭市, 厚真町, 安平町, 占冠村
direct 北見市(522/522) t/day → receive from: 北見市, 網走市, 紋別市, 美幌町, 津別町, 斜里町, 小清水町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 湧別町, 滝上町, 興部町, 雄武町, 大空町, 陸別町
direct 稚内市(228/228) t/day → receive from: 音威子府村, 中川町, 羽幌町, 初山別村, 遠別町, 天塩町, 稚内市, 猿払村, 浜頓別町, 中頓別町, 枝幸町, 豊富町, 幌延町

----------------------  遺伝情報  ----------------------

個体数＝700
世代数＝1000
0: neval=700{'avg': 8302796.188314982, 'max': 11512347.357809348, 'min': 6738182.563449264} best=6738182.563449264
1: neval=529{'avg': 7677899.670253951, 'max': 10338509.409823585, 'min': 6595963.591153523} best=6595963.591153523
2: neval=569{'avg': 7253718.68135736, 'max': 10260559.001699137, 'min': 6231002.070751926} best=6231002.070751926
3: neval=561{'avg': 6990999.5005671745, 'max': 9529293.550854664, 'min': 6204739.601964483} best=6204739.601964483
4: neval=554{'avg': 6785118.39195766, 'max': 9389721.658650791, 'min': 6204739.601964483} best=6204739.601964483
5: neval=530{'avg': 6606081.400829842, 'max': 9841247.451650161, 'min': 6127741.734455766} best=6127741.734455766
6: neval=554{'avg': 6455133.644587452, 'max': 8819286.823689384, 'min': 6076270.109513089} best=6076270.109513089
7: neval=575{'avg': 6355203.101183131, 'max': 8839825.147490876, 'min': 6027907.778822662} best=6027907.778822662
8: neval=575{'avg': 6268943.246332351, 'max': 10054433.527431084, 'min': 6027761.632696056} best=6027761.632696056
9: neval=555{'avg': 6203744.507533126, 'max': 7691419.48981922, 'min': 6018134.874522753} best=6018134.874522753
10: neval=575{'avg': 6141179.377223838, 'max': 9070050.087639479, 'min': 6018134.874522753} best=6018134.874522753
11: neval=546{'avg': 6108649.411594208, 'max': 8121414.531534725, 'min': 6007883.437601388} best=6007883.437601388
12: neval=554{'avg': 6064354.779471565, 'max': 7788373.374701538, 'min': 6007883.437601388} best=6007883.437601388
13: neval=535{'avg': 6056379.760921311, 'max': 9528569.57312013, 'min': 6007883.437601388} best=6007883.437601388
14: neval=564{'avg': 6032845.03188353, 'max': 8207545.6440061, 'min': 6007883.437601388} best=6007883.437601388
15: neval=544{'avg': 6016752.60509324, 'max': 6882818.651554441, 'min': 6007883.437601388} best=6007883.437601388
16: neval=558{'avg': 6012801.653968508, 'max': 7794086.579259056, 'min': 6007883.437601388} best=6007883.437601388
17: neval=549{'avg': 6016711.437860042, 'max': 8593806.216065189, 'min': 6007883.437601388} best=6007883.437601388
18: neval=563{'avg': 6018300.257391906, 'max': 8974506.26719955, 'min': 6007883.437601388} best=6007883.437601388
19: neval=541{'avg': 6023337.539539984, 'max': 10027844.838940559, 'min': 6007883.437601388} best=6007883.437601388
20: neval=578{'avg': 6022862.202405304, 'max': 8119082.965486823, 'min': 6007883.437601388} best=6007883.437601388
21: neval=551{'avg': 6028093.178269326, 'max': 8487653.43726755, 'min': 6007883.437601388} best=6007883.437601388
22: neval=578{'avg': 6022696.281508038, 'max': 8122111.329782725, 'min': 6007883.437601388} best=6007883.437601388
23: neval=559{'avg': 6020479.517552426, 'max': 8788257.208055263, 'min': 6007883.437601388} best=6007883.437601388
24: neval=546{'avg': 6023586.484001165, 'max': 8266590.877996587, 'min': 6007883.437601388} best=6007883.437601388
25: neval=543{'avg': 6021575.656382343, 'max': 9199981.367339404, 'min': 6007883.437601388} best=6007883.437601388
26: neval=556{'avg': 6015466.772097364, 'max': 7446698.133921264, 'min': 6007883.437601388} best=6007883.437601388
27: neval=556{'avg': 6014708.994905598, 'max': 7780196.410369735, 'min': 6007883.437601388} best=6007883.437601388
28: neval=554{'avg': 6018427.701390755, 'max': 8565049.160140017, 'min': 6007883.437601388} best=6007883.437601388
29: neval=558{'avg': 6020313.475185645, 'max': 10174919.062597571, 'min': 6007883.437601388} best=6007883.437601388
30: neval=546{'avg': 6013689.793231873, 'max': 8304447.2597335, 'min': 6007883.437601388} best=6007883.437601388
31: neval=564{'avg': 6016911.106953032, 'max': 8586440.21964966, 'min': 6007883.437601388} best=6007883.437601388
32: neval=538{'avg': 6026155.931842966, 'max': 10314817.852714503, 'min': 6007883.437601388} best=6007883.437601388
33: neval=559{'avg': 6015011.866536425, 'max': 7734210.095319492, 'min': 6007883.437601388} best=6007883.437601388
34: neval=534{'avg': 6015614.226842209, 'max': 7793754.492955689, 'min': 6007883.437601388} best=6007883.437601388
35: neval=573{'avg': 6022768.669140118, 'max': 8973671.135401838, 'min': 6007883.437601388} best=6007883.437601388
36: neval=555{'avg': 6015979.899483581, 'max': 7525054.725144798, 'min': 6007883.437601388} best=6007883.437601388
37: neval=574{'avg': 6015872.322157014, 'max': 7834370.491785167, 'min': 6007883.437601388} best=6007883.437601388
38: neval=578{'avg': 6018647.269181213, 'max': 7859909.421108747, 'min': 6000338.528987373} best=6000338.528987373
39: neval=548{'avg': 6026160.71035788, 'max': 10177483.523945205, 'min': 6000338.528987373} best=6000338.528987373
40: neval=576{'avg': 6011161.033894945, 'max': 7852684.677479747, 'min': 6000338.528987373} best=6000338.528987373
41: neval=554{'avg': 6014592.727206837, 'max': 7852185.810021247, 'min': 6000338.528987373} best=6000338.528987373
42: neval=570{'avg': 6013640.357156509, 'max': 7959430.633519331, 'min': 6000338.528987373} best=6000338.528987373
43: neval=566{'avg': 6013940.569600479, 'max': 8645605.5811676, 'min': 6000338.528987373} best=6000338.528987373
44: neval=566{'avg': 6010469.41489981, 'max': 9216014.45575123, 'min': 6000338.528987373} best=6000338.528987373
45: neval=544{'avg': 6004231.832184839, 'max': 7699862.504177234, 'min': 6000338.528987373} best=6000338.528987373
46: neval=533{'avg': 6007328.869032009, 'max': 8116206.044030752, 'min': 6000338.528987373} best=6000338.528987373
47: neval=556{'avg': 6011501.26729458, 'max': 8871185.202156525, 'min': 6000338.528987373} best=6000338.528987373
48: neval=545{'avg': 6001427.6656750785, 'max': 6762734.210382291, 'min': 6000338.528987373} best=6000338.528987373
49: neval=544{'avg': 6007657.684890462, 'max': 7569248.387259209, 'min': 6000338.528987373} best=6000338.528987373
50: neval=556{'avg': 6012884.785886866, 'max': 7929957.968503793, 'min': 6000338.528987373} best=6000338.528987373
51: neval=558{'avg': 6011853.0336044775, 'max': 8799065.731632091, 'min': 6000338.528987373} best=6000338.528987373
52: neval=546{'avg': 6012463.423594783, 'max': 8638946.502257463, 'min': 6000338.528987373} best=6000338.528987373
53: neval=558{'avg': 6009777.790613757, 'max': 9563178.025190827, 'min': 6000338.528987373} best=6000338.528987373
54: neval=540{'avg': 6011782.546512078, 'max': 8605688.14922007, 'min': 6000338.528987373} best=6000338.528987373
55: neval=556{'avg': 6021216.300877618, 'max': 8782760.23001573, 'min': 6000338.528987373} best=6000338.528987373
56: neval=550{'avg': 6017933.00535291, 'max': 8777474.320978785, 'min': 6000338.528987373} best=6000338.528987373
57: neval=563{'avg': 6008394.778074464, 'max': 7730799.198592964, 'min': 6000338.528987373} best=6000338.528987373
58: neval=542{'avg': 6019980.108610126, 'max': 8945771.036003482, 'min': 6000338.528987373} best=6000338.528987373
59: neval=558{'avg': 6017704.364224093, 'max': 8140505.926709848, 'min': 6000338.528987373} best=6000338.528987373
60: neval=561{'avg': 6013473.667075213, 'max': 9143254.326468753, 'min': 6000338.528987373} best=6000338.528987373
61: neval=544{'avg': 6007232.936876432, 'max': 7919045.813982622, 'min': 6000338.528987373} best=6000338.528987373
62: neval=575{'avg': 6016663.772295626, 'max': 8123741.025684514, 'min': 6000338.528987373} best=6000338.528987373
63: neval=585{'avg': 6013541.743075565, 'max': 8617927.776571197, 'min': 6000338.528987373} best=6000338.528987373
64: neval=564{'avg': 6013534.76331833, 'max': 8901374.599838544, 'min': 6000338.528987373} best=6000338.528987373
65: neval=541{'avg': 6008720.247252582, 'max': 7918944.514005439, 'min': 6000338.528987373} best=6000338.528987373
66: neval=551{'avg': 6007202.935723316, 'max': 7918944.514005439, 'min': 6000338.528987373} best=6000338.528987373
67: neval=568{'avg': 6019978.458333071, 'max': 9650765.911019372, 'min': 6000338.528987373} best=6000338.528987373
68: neval=556{'avg': 6021990.943478357, 'max': 8975091.859962933, 'min': 6000338.528987373} best=6000338.528987373
69: neval=532{'avg': 6008010.175587443, 'max': 8466689.631796842, 'min': 6000338.528987373} best=6000338.528987373
