--------------------  GAPlot_input  --------------------

inc_size= [1879, 453, 246]
inc_facility = ['札幌市', '本別町', '函館市']
inc_blocks = [['夕張市', '岩見沢市', '美唄市', '芦別市', '赤平市', '三笠市', '滝川市', '砂川市', '歌志内市', '深川市', '南幌町', '奈井江町', '上砂川町', '由仁町', '長沼町', '栗山町', '月形町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町', '札幌市', '江別市', '千歳市', '恵庭市', '北広島市', '石狩市', '当別町', '新篠津村', '小樽市', '寿都町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村', '室蘭市', '苫小牧市', '登別市', '伊達市', '豊浦町', '壮瞥町', '白老町', '厚真町', '洞爺湖町', '安平町', 'むかわ町', '日高町', '平取町', '新冠町', '新ひだか町', '旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '東川町', '美瑛町', '上富良野町', '中富良野町', '占冠村', '和寒町', '剣淵町', '幌加内町', '留萌市', '増毛町', '小平町', '苫前町'], ['島牧村', '黒松内町', '函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '八雲町', '長万部町', '江差町', '上ノ国町', '厚沢部町', '乙部町', '今金町', 'せたな町'], ['浦河町', '様似町', 'えりも町', '愛別町', '上川町', '南富良野町', '下川町', '北見市', '網走市', '紋別市', '美幌町', '津別町', '清里町', '斜里町', '小清水町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '湧別町', '滝上町', '興部町', '西興部村', '雄武町', '大空町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '陸別町', '浦幌町', '釧路市', '釧路町', '厚岸町', '浜中町', '標茶町', '弟子屈町', '鶴居村', '白糖町', '根室市', '別海町', '中標津町', '標津町', '羅臼町']]

trans_size=[28]
trans_facility = ['稚内市']
trans_blocks = [['美深町', '音威子府村', '中川町', '羽幌町', '初山別村', '遠別町', '天塩町', '稚内市', '猿払村', '浜頓別町', '中頓別町', '枝幸町', '豊富町', '幌延町']]

arrows = [[['札幌市'], ['稚内市']]]

----------------------  実行情報  ----------------------
実行時間＝66秒
個体数＝200
合計世代数＝78
------------------------  前提  ------------------------

waste=kanen

ごみ量14位以内：
札幌市 (349353), 函館市 (66649), 旭川市 (64890), 苫小牧市 (42288), 釧路市 (38335), 帯広市 (35291), 千歳市 (25770), 小樽市 (25049), 江別市 (24906), 北見市 (20809), 室蘭市 (20448), 岩見沢市 (12638), 登別市 (11426), 北広島市 (10822)

焼却施設数: 3
中継施設数: 1

輸送単価＝ 300 円/t/km

---------------------  コスト情報  ---------------------

TC_direct: {'札幌市': 828338.28672, '本別町': 443066.4660899999, '函館市': 37565.28993}
IC_inc: {'札幌市': 240444.43721454657, '本別町': 70221.66672653814, '函館市': 45190.25558468947}
OC_inc: {'札幌市': 100678.86889753258, '本別町': 49399.02473939463, '函館市': 56503.77419685738}

TC_indirect: {'稚内市': 28916.680626000005}
IC_trans: {'稚内市': 1158.9205813269793}
OC_trans: {'稚内市': 62306.97036175476}

==============================
Total cost: 1963790.6416686405
==============================

----------------------  輸送情報  ----------------------

direct 札幌市(1852/1879) t/day → receive from: 夕張市, 岩見沢市, 美唄市, 芦別市, 赤平市, 三笠市, 滝川市, 砂川市, 歌志内市, 深川市, 南幌町, 奈井江町, 上砂川町, 由仁町, 長沼町, 栗山町, 月形町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 札幌市, 江別市, 千歳市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 寿都町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村, 室蘭市, 苫小牧市, 登別市, 伊達市, 豊浦町, 壮瞥町, 白老町, 厚真町, 洞爺湖町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 新ひだか町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 東川町, 美瑛町, 上富良野町, 中富良野町, 占冠村, 和寒町, 剣淵町, 幌加内町, 留萌市, 増毛町, 小平町, 苫前町
indirect 札幌市(28/1879) t/day → receive from: 中継施設＝ 稚内市(10051) → receive from: 美深町, 音威子府村, 中川町, 羽幌町, 初山別村, 遠別町, 天塩町, 稚内市, 猿払村, 浜頓別町, 中頓別町, 枝幸町, 豊富町, 幌延町
direct 本別町(453/453) t/day → receive from: 浦河町, 様似町, えりも町, 愛別町, 上川町, 南富良野町, 下川町, 北見市, 網走市, 紋別市, 美幌町, 津別町, 清里町, 斜里町, 小清水町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 湧別町, 滝上町, 興部町, 西興部村, 雄武町, 大空町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 陸別町, 浦幌町, 釧路市, 釧路町, 厚岸町, 浜中町, 標茶町, 弟子屈町, 鶴居村, 白糖町, 根室市, 別海町, 中標津町, 標津町, 羅臼町
direct 函館市(246/246) t/day → receive from: 島牧村, 黒松内町, 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 八雲町, 長万部町, 江差町, 上ノ国町, 厚沢部町, 乙部町, 今金町, せたな町

----------------------  遺伝情報  ----------------------

個体数＝200
世代数＝1000
0: neval=200{'avg': 2988949.122711324, 'max': 4205401.964870035, 'min': 2181365.445829727} best=2181365.445829727
1: neval=161{'avg': 2690676.37717543, 'max': 4702225.659368217, 'min': 2000393.0834961939} best=2000393.0834961939
2: neval=151{'avg': 2489162.9732256043, 'max': 3234318.1016079616, 'min': 2060126.3557903867} best=2000393.0834961939
3: neval=155{'avg': 2305937.596068702, 'max': 3446209.344056724, 'min': 2000393.0834961939} best=2000393.0834961939
4: neval=172{'avg': 2185846.507758507, 'max': 3180756.656582255, 'min': 2008740.648510649} best=2000393.0834961939
5: neval=174{'avg': 2114423.2553877006, 'max': 2822174.0572793996, 'min': 2008740.648510649} best=2000393.0834961939
6: neval=175{'avg': 2058976.6441988351, 'max': 2264407.8715532874, 'min': 2008740.648510649} best=2000393.0834961939
7: neval=171{'avg': 2025506.4523115528, 'max': 2196106.8342447295, 'min': 2008740.648510649} best=2000393.0834961939
8: neval=166{'avg': 2014009.659627598, 'max': 2057822.2102269633, 'min': 2008740.648510649} best=2000393.0834961939
9: neval=153{'avg': 2009844.9848539964, 'max': 2019721.7370235685, 'min': 2008740.648510649} best=2000393.0834961939
10: neval=165{'avg': 2014395.4791840678, 'max': 2628318.930069569, 'min': 1993005.2438643784} best=1993005.2438643784
11: neval=151{'avg': 2006950.484326769, 'max': 2008740.648510649, 'min': 1993005.2438643784} best=1993005.2438643784
12: neval=152{'avg': 2007919.5052784625, 'max': 2465580.1710520424, 'min': 1993005.2438643784} best=1993005.2438643784
13: neval=158{'avg': 2001542.7880127197, 'max': 2456180.7083489965, 'min': 1993005.2438643784} best=1993005.2438643784
14: neval=156{'avg': 1994137.4520914669, 'max': 2008740.648510649, 'min': 1985108.1375486404} best=1985108.1375486404
15: neval=162{'avg': 1992531.4174854343, 'max': 1993005.2438643784, 'min': 1985108.1375486404} best=1985108.1375486404
16: neval=161{'avg': 1998644.698958084, 'max': 2858870.6782813617, 'min': 1985108.1375486404} best=1985108.1375486404
17: neval=159{'avg': 1994645.6340022052, 'max': 2513367.6311513428, 'min': 1985108.1375486404} best=1985108.1375486404
18: neval=174{'avg': 1986648.0732802092, 'max': 1993005.2438643784, 'min': 1985108.1375486404} best=1985108.1375486404
19: neval=156{'avg': 1985384.5362696913, 'max': 1993005.2438643784, 'min': 1985108.1375486404} best=1985108.1375486404
20: neval=152{'avg': 1985108.1375486404, 'max': 1985108.1375486404, 'min': 1985108.1375486404} best=1985108.1375486404
21: neval=159{'avg': 1985108.1375486404, 'max': 1985108.1375486404, 'min': 1985108.1375486404} best=1985108.1375486404
22: neval=157{'avg': 1986478.3614183231, 'max': 2219286.341676752, 'min': 1985108.1375486404} best=1985108.1375486404
23: neval=149{'avg': 1990317.6060887072, 'max': 2684191.9900468276, 'min': 1985108.1375486404} best=1985108.1375486404
24: neval=161{'avg': 1990343.4707619695, 'max': 2508641.458881551, 'min': 1985108.1375486404} best=1985108.1375486404
25: neval=146{'avg': 1985108.1375486404, 'max': 1985108.1375486404, 'min': 1985108.1375486404} best=1985108.1375486404
26: neval=150{'avg': 1985437.5992883914, 'max': 2051000.4854988493, 'min': 1985108.1375486404} best=1985108.1375486404
27: neval=153{'avg': 1986586.9326644158, 'max': 2280867.1607037657, 'min': 1985108.1375486404} best=1985108.1375486404
28: neval=150{'avg': 1985108.1375486404, 'max': 1985108.1375486404, 'min': 1985108.1375486404} best=1985108.1375486404
29: neval=157{'avg': 1986044.4912814999, 'max': 2156198.166046585, 'min': 1985108.1375486404} best=1985108.1375486404
30: neval=170{'avg': 1986137.6129476929, 'max': 2191003.2173591163, 'min': 1985108.1375486404} best=1985108.1375486404
31: neval=160{'avg': 1990379.227021438, 'max': 2710501.828781049, 'min': 1985108.1375486404} best=1985108.1375486404
32: neval=161{'avg': 1985108.1375486404, 'max': 1985108.1375486404, 'min': 1985108.1375486404} best=1985108.1375486404
33: neval=162{'avg': 1986133.553963706, 'max': 2160496.8710916974, 'min': 1985108.1375486404} best=1985108.1375486404
34: neval=145{'avg': 1985108.1375486404, 'max': 1985108.1375486404, 'min': 1985108.1375486404} best=1985108.1375486404
35: neval=147{'avg': 1985108.1375486404, 'max': 1985108.1375486404, 'min': 1985108.1375486404} best=1985108.1375486404
36: neval=166{'avg': 1985108.1375486404, 'max': 1985108.1375486404, 'min': 1985108.1375486404} best=1985108.1375486404
37: neval=162{'avg': 1984681.7876310402, 'max': 1985108.1375486404, 'min': 1963790.6416686405} best=1963790.6416686405
38: neval=162{'avg': 1984786.8038576809, 'max': 2219286.341676752, 'min': 1963790.6416686405} best=1963790.6416686405
39: neval=146{'avg': 1980098.5260168402, 'max': 1985108.1375486404, 'min': 1963790.6416686405} best=1963790.6416686405
40: neval=165{'avg': 1974236.2146498403, 'max': 1985108.1375486404, 'min': 1963790.6416686405} best=1963790.6416686405
41: neval=150{'avg': 1966881.6785712403, 'max': 1985108.1375486404, 'min': 1963790.6416686405} best=1963790.6416686405
42: neval=157{'avg': 1966657.5051314032, 'max': 2537163.334221207, 'min': 1963790.6416686405} best=1963790.6416686405
43: neval=154{'avg': 1963790.6416686403, 'max': 1963790.6416686405, 'min': 1963790.6416686405} best=1963790.6416686405
44: neval=161{'avg': 1963790.6416686403, 'max': 1963790.6416686405, 'min': 1963790.6416686405} best=1963790.6416686405
45: neval=158{'avg': 1964428.2122512967, 'max': 2091304.7581998904, 'min': 1963790.6416686405} best=1963790.6416686405
46: neval=155{'avg': 1963790.6416686403, 'max': 1963790.6416686405, 'min': 1963790.6416686405} best=1963790.6416686405
47: neval=164{'avg': 1963790.6416686403, 'max': 1963790.6416686405, 'min': 1963790.6416686405} best=1963790.6416686405
48: neval=159{'avg': 1965441.3520068664, 'max': 2293932.709313879, 'min': 1963790.6416686405} best=1963790.6416686405
49: neval=164{'avg': 1963790.6416686403, 'max': 1963790.6416686405, 'min': 1963790.6416686405} best=1963790.6416686405
50: neval=157{'avg': 1963790.6416686403, 'max': 1963790.6416686405, 'min': 1963790.6416686405} best=1963790.6416686405
