--------------------  GAPlot_input  --------------------

inc_size= [2120, 458]
inc_facility = ['札幌市', '本別町']
inc_blocks = [['夕張市', '岩見沢市', '美唄市', '芦別市', '赤平市', '三笠市', '滝川市', '砂川市', '歌志内市', '深川市', '南幌町', '奈井江町', '上砂川町', '由仁町', '長沼町', '栗山町', '月形町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町', '札幌市', '江別市', '千歳市', '恵庭市', '北広島市', '石狩市', '当別町', '新篠津村', '小樽市', '島牧村', '寿都町', '黒松内町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村', '室蘭市', '苫小牧市', '登別市', '伊達市', '豊浦町', '壮瞥町', '白老町', '厚真町', '洞爺湖町', '安平町', 'むかわ町', '日高町', '平取町', '新冠町', '新ひだか町', '長万部町', '旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '東川町', '美瑛町', '上富良野町', '中富良野町', '占冠村', '和寒町', '剣淵町', '美深町', '音威子府村', '中川町', '幌加内町', '留萌市', '増毛町', '小平町', '苫前町', '羽幌町', '初山別村', '遠別町', '天塩町', '稚内市', '中頓別町', '豊富町', '幌延町'], ['浦河町', '様似町', 'えりも町', '愛別町', '上川町', '南富良野町', '下川町', '猿払村', '浜頓別町', '枝幸町', '北見市', '網走市', '紋別市', '美幌町', '津別町', '清里町', '斜里町', '小清水町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '湧別町', '滝上町', '興部町', '西興部村', '雄武町', '大空町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '陸別町', '浦幌町', '釧路市', '釧路町', '厚岸町', '浜中町', '標茶町', '弟子屈町', '鶴居村', '白糖町', '根室市', '別海町', '中標津町', '標津町', '羅臼町']]

trans_size=[200, 23, 20]
trans_facility = ['函館市', '乙部町', '七飯町']
trans_blocks = [['函館市', '北斗市', '福島町', '知内町', '木古内町'], ['七飯町', '鹿部町', '森町'], ['松前町', '八雲町', '江差町', '上ノ国町', '厚沢部町', '乙部町', '今金町', 'せたな町']]

arrows = [[['札幌市'], ['乙部町', '函館市', '七飯町']]]

----------------------  実行情報  ----------------------
実行時間＝136秒
個体数＝250
合計世代数＝116
------------------------  前提  ------------------------

waste=kanen

ごみ量15位以内：
札幌市 (349353), 函館市 (66649), 旭川市 (64890), 苫小牧市 (42288), 釧路市 (38335), 帯広市 (35291), 千歳市 (25770), 小樽市 (25049), 江別市 (24906), 北見市 (20809), 室蘭市 (20448), 岩見沢市 (12638), 登別市 (11426), 北広島市 (10822), 石狩市 (9341)

焼却施設数: 2
中継施設数: 3

輸送単価＝ 300 円/t/km

---------------------  コスト情報  ---------------------

TC_direct: {'札幌市': 909909.51681, '本別町': 459658.41851999995}
IC_inc: {'札幌市': 271249.24567261536, '本別町': 70798.2890989703}
OC_inc: {'札幌市': 113577.45498291645, '本別町': 48935.47486116757}

TC_indirect: {'函館市': 139945.22732999997, '乙部町': 26655.261366, '七飯町': 14877.498270000002}
IC_trans: {'函館市': 6448.870942857473, '乙部町': 986.4089337171083, '七飯町': 881.8343087757477}
OC_trans: {'函館市': 444045.5196781254, '乙部町': 51683.598153891595, '七飯町': 45310.446924331256}

=============================
Total cost: 2604963.065853368
=============================

----------------------  輸送情報  ----------------------

direct 札幌市(1877/2120) t/day → receive from: 夕張市, 岩見沢市, 美唄市, 芦別市, 赤平市, 三笠市, 滝川市, 砂川市, 歌志内市, 深川市, 南幌町, 奈井江町, 上砂川町, 由仁町, 長沼町, 栗山町, 月形町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 札幌市, 江別市, 千歳市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 島牧村, 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村, 室蘭市, 苫小牧市, 登別市, 伊達市, 豊浦町, 壮瞥町, 白老町, 厚真町, 洞爺湖町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 新ひだか町, 長万部町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 東川町, 美瑛町, 上富良野町, 中富良野町, 占冠村, 和寒町, 剣淵町, 美深町, 音威子府村, 中川町, 幌加内町, 留萌市, 増毛町, 小平町, 苫前町, 羽幌町, 初山別村, 遠別町, 天塩町, 稚内市, 中頓別町, 豊富町, 幌延町
indirect 札幌市(243/2120) t/day → receive from: 中継施設＝ 乙部町(8297) → receive from: 松前町, 八雲町, 江差町, 上ノ国町, 厚沢部町, 乙部町, 今金町, せたな町
                                                    　　　函館市(73155) → receive from: 函館市, 北斗市, 福島町, 知内町, 木古内町
                                                    　　　七飯町(7257) → receive from: 七飯町, 鹿部町, 森町
direct 本別町(458/458) t/day → receive from: 浦河町, 様似町, えりも町, 愛別町, 上川町, 南富良野町, 下川町, 猿払村, 浜頓別町, 枝幸町, 北見市, 網走市, 紋別市, 美幌町, 津別町, 清里町, 斜里町, 小清水町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 湧別町, 滝上町, 興部町, 西興部村, 雄武町, 大空町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 陸別町, 浦幌町, 釧路市, 釧路町, 厚岸町, 浜中町, 標茶町, 弟子屈町, 鶴居村, 白糖町, 根室市, 別海町, 中標津町, 標津町, 羅臼町

----------------------  遺伝情報  ----------------------

個体数＝250
世代数＝1000
0: neval=250{'avg': 4244825.94271608, 'max': 6928627.121277979, 'min': 3058575.7272659014} best=3058575.7272659014
1: neval=205{'avg': 3663496.527503152, 'max': 6137790.304828657, 'min': 3087362.1841733027} best=3058575.7272659014
2: neval=206{'avg': 3431702.684344844, 'max': 4420229.70023676, 'min': 2800527.4966966477} best=2800527.4966966477
3: neval=189{'avg': 3181181.4249124792, 'max': 3983207.4370800825, 'min': 2800527.4966966477} best=2800527.4966966477
4: neval=200{'avg': 3030526.4733944032, 'max': 3940645.4894164186, 'min': 2742657.3980133375} best=2742657.3980133375
5: neval=198{'avg': 2905721.267737825, 'max': 3452089.245906337, 'min': 2707448.534998296} best=2707448.534998296
6: neval=216{'avg': 2835004.1692615347, 'max': 4300453.8651139, 'min': 2694799.9827084346} best=2694799.9827084346
7: neval=203{'avg': 2756198.241166597, 'max': 2935036.78079245, 'min': 2651057.575908403} best=2651057.575908403
8: neval=203{'avg': 2705316.4308124646, 'max': 2829303.2993677906, 'min': 2648111.2607443053} best=2648111.2607443053
9: neval=182{'avg': 2674874.5462407097, 'max': 2961436.7936892076, 'min': 2636720.465697308} best=2636720.465697308
10: neval=187{'avg': 2656558.7585604554, 'max': 3174222.7682165955, 'min': 2633068.5849793} best=2633068.5849793
11: neval=201{'avg': 2646743.7837658552, 'max': 2676401.639230593, 'min': 2632534.5229009995} best=2632534.5229009995
12: neval=183{'avg': 2640973.2277710685, 'max': 2653499.8219949463, 'min': 2630483.0683961525} best=2630483.0683961525
13: neval=189{'avg': 2636041.3060540888, 'max': 2653499.8219949463, 'min': 2628232.473648411} best=2628232.473648411
14: neval=196{'avg': 2632564.787706997, 'max': 2646871.633112095, 'min': 2628232.473648411} best=2628232.473648411
15: neval=188{'avg': 2634195.668453438, 'max': 3272321.444312266, 'min': 2627827.3964495854} best=2627827.3964495854
16: neval=210{'avg': 2629396.0607582903, 'max': 2633774.1505332105, 'min': 2627827.3964495854} best=2627827.3964495854
17: neval=182{'avg': 2628333.505184804, 'max': 2632534.5229009995, 'min': 2627430.558723853} best=2627430.558723853
18: neval=192{'avg': 2633452.6299261064, 'max': 3875518.1149843466, 'min': 2627430.558723853} best=2627430.558723853
19: neval=196{'avg': 2628852.62015812, 'max': 2886213.5704310313, 'min': 2627430.558723853} best=2627430.558723853
20: neval=191{'avg': 2627798.991264517, 'max': 2630250.2056001527, 'min': 2627430.558723853} best=2627430.558723853
21: neval=211{'avg': 2627717.869237283, 'max': 2627827.3964495854, 'min': 2627430.558723853} best=2627430.558723853
22: neval=201{'avg': 2627962.2897634422, 'max': 2807053.644168742, 'min': 2607355.4275295855} best=2607355.4275295855
23: neval=189{'avg': 2630859.012831183, 'max': 3764452.715368971, 'min': 2607355.4275295855} best=2607355.4275295855
24: neval=197{'avg': 2623575.6381510342, 'max': 2746350.8840072635, 'min': 2606958.589803853} best=2606958.589803853
25: neval=202{'avg': 2618558.430180667, 'max': 2627430.558723853, 'min': 2606958.589803853} best=2606958.589803853
26: neval=203{'avg': 2615416.7679600557, 'max': 3314387.5350577338, 'min': 2605191.62040404} best=2605191.62040404
27: neval=201{'avg': 2609563.4991342486, 'max': 3035124.7281013266, 'min': 2605191.62040404} best=2605191.62040404
28: neval=192{'avg': 2606395.7348402324, 'max': 2671635.7235635584, 'min': 2605191.62040404} best=2605191.62040404
29: neval=209{'avg': 2610291.7028706647, 'max': 3149914.652125461, 'min': 2605191.62040404} best=2605191.62040404
30: neval=196{'avg': 2611395.6146540735, 'max': 3287193.918526915, 'min': 2605191.62040404} best=2605191.62040404
31: neval=197{'avg': 2605367.230222742, 'max': 2647327.1056798473, 'min': 2605191.62040404} best=2605191.62040404
32: neval=191{'avg': 2605198.688281639, 'max': 2606958.589803853, 'min': 2605191.62040404} best=2605191.62040404
33: neval=192{'avg': 2607614.893480932, 'max': 3211009.889627037, 'min': 2605191.62040404} best=2605191.62040404
34: neval=201{'avg': 2605616.660275106, 'max': 2711451.5881706076, 'min': 2605191.62040404} best=2605191.62040404
35: neval=195{'avg': 2605191.62040404, 'max': 2605191.62040404, 'min': 2605191.62040404} best=2605191.62040404
36: neval=190{'avg': 2608523.678004924, 'max': 3043797.820193085, 'min': 2605191.62040404} best=2605191.62040404
37: neval=211{'avg': 2605781.128241265, 'max': 2686070.5723435585, 'min': 2605191.62040404} best=2605191.62040404
38: neval=206{'avg': 2606273.487490199, 'max': 2875658.391943832, 'min': 2605191.62040404} best=2605191.62040404
39: neval=203{'avg': 2607840.156187812, 'max': 3267325.566346988, 'min': 2605191.62040404} best=2605191.62040404
40: neval=193{'avg': 2608163.5671298713, 'max': 3066825.9719204223, 'min': 2605191.62040404} best=2605191.62040404
41: neval=195{'avg': 2605191.62040404, 'max': 2605191.62040404, 'min': 2605191.62040404} best=2605191.62040404
42: neval=184{'avg': 2605345.281776018, 'max': 2643606.963398563, 'min': 2605191.62040404} best=2605191.62040404
43: neval=204{'avg': 2605685.8182710405, 'max': 2690325.744159573, 'min': 2605191.62040404} best=2605191.62040404
44: neval=204{'avg': 2608527.3817615784, 'max': 3435830.563533673, 'min': 2605191.62040404} best=2605191.62040404
45: neval=169{'avg': 2606705.956293216, 'max': 2983775.592697988, 'min': 2605191.62040404} best=2605191.62040404
46: neval=199{'avg': 2605764.105751437, 'max': 2748312.9572533425, 'min': 2605191.62040404} best=2605191.62040404
47: neval=204{'avg': 2606950.3962507006, 'max': 3044885.5820691893, 'min': 2605191.62040404} best=2605191.62040404
48: neval=198{'avg': 2615234.8742942126, 'max': 4397807.454006943, 'min': 2605191.62040404} best=2605191.62040404
49: neval=194{'avg': 2605457.209562385, 'max': 2671588.9099903097, 'min': 2605191.62040404} best=2605191.62040404
50: neval=195{'avg': 2606192.139031652, 'max': 2702212.9960844982, 'min': 2605191.62040404} best=2605191.62040404
51: neval=185{'avg': 2605514.8674561, 'max': 2651790.0970573, 'min': 2605191.62040404} best=2605191.62040404
52: neval=200{'avg': 2605606.103838694, 'max': 2708812.4790674564, 'min': 2605191.62040404} best=2605191.62040404
53: neval=205{'avg': 2611828.934412645, 'max': 3343922.073200382, 'min': 2605191.62040404} best=2605191.62040404
