--------------------  GAPlot_input  --------------------

inc_size= [1247, 268, 243, 224, 173, 125, 121, 110, 40, 27]
inc_facility = ['札幌市', '旭川市', '函館市', '苫小牧市', '帯広市', '釧路市', '室蘭市', '北見市', '別海町', '稚内市']
inc_blocks = [['夕張市', '岩見沢市', '美唄市', '三笠市', '南幌町', '由仁町', '長沼町', '栗山町', '月形町', '札幌市', '江別市', '恵庭市', '北広島市', '石狩市', '当別町', '新篠津村', '小樽市', '喜茂別町', '京極町', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['島牧村', '寿都町', '黒松内町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '俱知安町', '室蘭市', '登別市', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町', '長万部町'], ['千歳市', '苫小牧市', '白老町', '厚真町', '安平町', 'むかわ町', '日高町', '平取町', '新冠町', '浦河町', '新ひだか町'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '八雲町', '江差町', '上ノ国町', '厚沢部町', '乙部町', '今金町', 'せたな町'], ['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町', '旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '下川町', '美深町', '幌加内町', '留萌市', '増毛町', '小平町', '苫前町', '西興部村'], ['音威子府村', '中川町', '羽幌町', '初山別村', '遠別町', '天塩町', '稚内市', '猿払村', '浜頓別町', '中頓別町', '枝幸町', '豊富町', '幌延町'], ['北見市', '網走市', '紋別市', '美幌町', '津別町', '清里町', '斜里町', '小清水町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '湧別町', '滝上町', '興部町', '雄武町', '大空町', '陸別町'], ['様似町', 'えりも町', '南富良野町', '占冠村', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '厚岸町', '標茶町', '鶴居村', '白糖町'], ['浜中町', '弟子屈町', '根室市', '別海町', '中標津町', '標津町', '羅臼町']]

trans_size = []
trans_facility = []
trans_blocks = []

arrows = []

----------------------  実行情報  ----------------------
実行時間＝1605秒
個体数＝500
合計世代数＝294
------------------------  前提  ------------------------

waste=kanen

ごみ量20位以内：
札幌市 (349353), 函館市 (66649), 旭川市 (64890), 苫小牧市 (42288), 釧路市 (38335), 帯広市 (35291), 千歳市 (25770), 小樽市 (25049), 江別市 (24906), 北見市 (20809), 室蘭市 (20448), 岩見沢市 (12638), 登別市 (11426), 北広島市 (10822), 石狩市 (9341), 音更町 (7531), 稚内市 (7127), 恵庭市 (6987), 伊達市 (6907), 網走市 (6299)

焼却施設数: 10
中継施設数: 0

輸送単価＝ 300 円/t/km

---------------------  コスト情報  ---------------------

TC_direct: {'札幌市': 107750.56481999999, '旭川市': 46390.299869999995, '函館市': 33495.620160000006, '苫小牧市': 48106.58742, '帯広市': 25443.31968, '釧路市': 5221.74414, '室蘭市': 20651.749350000002, '北見市': 31307.94792, '別海町': 16280.882190000002, '稚内市': 8092.23768}
IC_inc: {'札幌市': 159613.1891114947, '旭川市': 48076.31066532725, '函館市': 44807.04482740549, '苫小牧市': 42283.88188243283, '帯広市': 35003.50835214785, '釧路市': 27746.089065790613, '室蘭市': 27114.20586589729, '北見市': 25357.124756538607, '別海町': 12134.266162326361, '稚内市': 9160.491748768593}
OC_inc: {'札幌市': 66833.21738291832, '旭川市': 57024.56046545789, '函館市': 56407.36772522112, '苫小牧市': 55611.63687040698, '帯広市': 51724.01573343067, '釧路市': 45433.20587338103, '室蘭市': 44768.76962017755, '北見市': 42821.615360375356, '別海町': 23423.746010393308, '稚内市': 17931.034136509057}

TC_indirect: {}
IC_trans: {}
OC_trans: {}

=============================
Total cost: 1236016.234846401
=============================

----------------------  輸送情報  ----------------------

direct 札幌市(1247/1247) t/day → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 札幌市, 江別市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 喜茂別町, 京極町, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 旭川市(268/268) t/day → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 下川町, 美深町, 幌加内町, 留萌市, 増毛町, 小平町, 苫前町, 西興部村
direct 函館市(243/243) t/day → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 八雲町, 江差町, 上ノ国町, 厚沢部町, 乙部町, 今金町, せたな町
direct 苫小牧市(224/224) t/day → receive from: 千歳市, 苫小牧市, 白老町, 厚真町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 新ひだか町
direct 帯広市(173/173) t/day → receive from: 様似町, えりも町, 南富良野町, 占冠村, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
direct 釧路市(125/125) t/day → receive from: 釧路市, 釧路町, 厚岸町, 標茶町, 鶴居村, 白糖町
direct 室蘭市(121/121) t/day → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 俱知安町, 室蘭市, 登別市, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町, 長万部町
direct 北見市(110/110) t/day → receive from: 北見市, 網走市, 紋別市, 美幌町, 津別町, 清里町, 斜里町, 小清水町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 湧別町, 滝上町, 興部町, 雄武町, 大空町, 陸別町
direct 別海町(40/40) t/day → receive from: 浜中町, 弟子屈町, 根室市, 別海町, 中標津町, 標津町, 羅臼町
direct 稚内市(27/27) t/day → receive from: 音威子府村, 中川町, 羽幌町, 初山別村, 遠別町, 天塩町, 稚内市, 猿払村, 浜頓別町, 中頓別町, 枝幸町, 豊富町, 幌延町

----------------------  遺伝情報  ----------------------

個体数＝500
世代数＝1000
0: neval=500{'avg': 1687787.2484219524, 'max': 2153852.0332679413, 'min': 1269845.679634736} best=1269845.679634736
1: neval=375{'avg': 1535733.8473180227, 'max': 1916105.8011727813, 'min': 1269845.679634736} best=1269845.679634736
2: neval=383{'avg': 1438998.5982093716, 'max': 1856968.1217042245, 'min': 1247516.9290835387} best=1247516.9290835387
3: neval=393{'avg': 1363844.894800625, 'max': 1701329.0681775236, 'min': 1247516.9290835387} best=1247516.9290835387
4: neval=403{'avg': 1313205.6701582288, 'max': 1539555.5550609755, 'min': 1247516.9290835387} best=1247516.9290835387
5: neval=399{'avg': 1291370.3976895425, 'max': 1725288.1313525634, 'min': 1247516.9290835387} best=1247516.9290835387
6: neval=392{'avg': 1271503.413384266, 'max': 1567232.6414913996, 'min': 1241652.315879661} best=1241652.315879661
7: neval=384{'avg': 1258822.9811815228, 'max': 1634574.2918945795, 'min': 1241652.315879661} best=1241652.315879661
8: neval=391{'avg': 1251373.6951522196, 'max': 1660645.7722245138, 'min': 1241652.315879661} best=1241652.315879661
9: neval=366{'avg': 1247035.7412789802, 'max': 1522708.7691720782, 'min': 1240186.0218268572} best=1240186.0218268572
10: neval=400{'avg': 1244244.7901430968, 'max': 1397432.2489425591, 'min': 1240186.0218268572} best=1240186.0218268572
11: neval=409{'avg': 1244714.477594299, 'max': 1581195.7955026787, 'min': 1240186.0218268572} best=1240186.0218268572
12: neval=381{'avg': 1242823.3835392145, 'max': 1689455.8680360825, 'min': 1240186.0218268572} best=1240186.0218268572
13: neval=409{'avg': 1241963.7221273228, 'max': 1377696.2640438997, 'min': 1240186.0218268572} best=1240186.0218268572
14: neval=380{'avg': 1241808.0016563726, 'max': 1527754.1370311796, 'min': 1240186.0218268572} best=1240186.0218268572
15: neval=402{'avg': 1243683.872234244, 'max': 1809488.861095048, 'min': 1240186.0218268572} best=1240186.0218268572
16: neval=391{'avg': 1240831.6530606514, 'max': 1404077.556832541, 'min': 1240186.0218268572} best=1240186.0218268572
17: neval=403{'avg': 1240734.5777102145, 'max': 1392251.059981546, 'min': 1240186.0218268572} best=1240186.0218268572
18: neval=398{'avg': 1241499.3304316825, 'max': 1446780.0351534232, 'min': 1240186.0218268572} best=1240186.0218268572
19: neval=391{'avg': 1242387.2923653955, 'max': 1601027.881221193, 'min': 1240186.0218268572} best=1240186.0218268572
20: neval=396{'avg': 1242151.097848703, 'max': 1864336.7853057552, 'min': 1240186.0218268572} best=1240186.0218268572
21: neval=388{'avg': 1241614.5858180015, 'max': 1602216.372819118, 'min': 1240186.0218268572} best=1240186.0218268572
22: neval=389{'avg': 1240424.1496352982, 'max': 1359249.9260472362, 'min': 1240186.0218268572} best=1240186.0218268572
23: neval=408{'avg': 1241502.6378716615, 'max': 1424731.5766606443, 'min': 1240186.0218268572} best=1240186.0218268572
24: neval=398{'avg': 1243525.6969905216, 'max': 1662951.1322291745, 'min': 1240186.0218268572} best=1240186.0218268572
25: neval=389{'avg': 1241220.773596334, 'max': 1424394.3239142054, 'min': 1240186.0218268572} best=1240186.0218268572
26: neval=406{'avg': 1241054.5397258843, 'max': 1460265.1574899603, 'min': 1240186.0218268572} best=1240186.0218268572
27: neval=383{'avg': 1241969.2344585762, 'max': 1529396.5481356955, 'min': 1240186.0218268572} best=1240186.0218268572
28: neval=400{'avg': 1241417.988868416, 'max': 1446791.8019352034, 'min': 1240186.0218268572} best=1240186.0218268572
29: neval=390{'avg': 1241442.699175654, 'max': 1394170.2418580346, 'min': 1240186.0218268572} best=1240186.0218268572
30: neval=389{'avg': 1240686.3945013033, 'max': 1417490.3587547333, 'min': 1240186.0218268572} best=1240186.0218268572
31: neval=377{'avg': 1241270.7049534179, 'max': 1563127.5147762126, 'min': 1240186.0218268572} best=1240186.0218268572
32: neval=403{'avg': 1242346.8527006193, 'max': 1685580.1318030055, 'min': 1240186.0218268572} best=1240186.0218268572
33: neval=385{'avg': 1240223.0219368155, 'max': 1249436.0493163927, 'min': 1240186.0218268572} best=1240186.0218268572
34: neval=427{'avg': 1241388.7674112523, 'max': 1414114.1910481327, 'min': 1240186.0218268572} best=1240186.0218268572
35: neval=402{'avg': 1244183.3645786433, 'max': 2031299.3739629327, 'min': 1240186.0218268572} best=1240186.0218268572
36: neval=402{'avg': 1240804.5843891478, 'max': 1549467.3029720895, 'min': 1240186.0218268572} best=1240186.0218268572
37: neval=385{'avg': 1241577.2932894127, 'max': 1587738.676929033, 'min': 1240186.0218268572} best=1240186.0218268572
38: neval=399{'avg': 1240207.8226960318, 'max': 1251086.4564140318, 'min': 1240186.0218268572} best=1240186.0218268572
39: neval=397{'avg': 1241856.7254389815, 'max': 1663417.17934956, 'min': 1240186.0218268572} best=1240186.0218268572
40: neval=377{'avg': 1241252.3865639868, 'max': 1773368.3903916292, 'min': 1240186.0218268572} best=1240186.0218268572
41: neval=405{'avg': 1240713.1478509388, 'max': 1385610.0132428466, 'min': 1240186.0218268572} best=1240186.0218268572
42: neval=401{'avg': 1242397.9973740124, 'max': 1539803.1321961053, 'min': 1240186.0218268572} best=1240186.0218268572
43: neval=392{'avg': 1240518.2525328358, 'max': 1406301.3748160228, 'min': 1240186.0218268572} best=1240186.0218268572
44: neval=400{'avg': 1241372.2198158398, 'max': 1545041.364064673, 'min': 1240186.0218268572} best=1240186.0218268572
45: neval=391{'avg': 1240345.0214299017, 'max': 1282273.5519955386, 'min': 1240186.0218268572} best=1240186.0218268572
46: neval=405{'avg': 1241588.1218449222, 'max': 1647604.1280934904, 'min': 1240186.0218268572} best=1240186.0218268572
47: neval=384{'avg': 1240876.1779331954, 'max': 1585264.0749958558, 'min': 1240186.0218268572} best=1240186.0218268572
48: neval=394{'avg': 1241889.2424340236, 'max': 1478096.9169924627, 'min': 1240186.0218268572} best=1240186.0218268572
49: neval=388{'avg': 1241843.1118642732, 'max': 1638753.7698357755, 'min': 1240186.0218268572} best=1240186.0218268572
50: neval=395{'avg': 1240874.7335173378, 'max': 1401239.4991454687, 'min': 1240186.0218268572} best=1240186.0218268572
51: neval=382{'avg': 1240186.0218268575, 'max': 1240186.0218268572, 'min': 1240186.0218268572} best=1240186.0218268572
52: neval=405{'avg': 1240725.9456634976, 'max': 1420624.7588663562, 'min': 1240186.0218268572} best=1240186.0218268572
53: neval=393{'avg': 1240756.7420894832, 'max': 1401766.4239952571, 'min': 1240186.0218268572} best=1240186.0218268572
54: neval=398{'avg': 1240610.490781015, 'max': 1309604.6141123134, 'min': 1240186.0218268572} best=1240186.0218268572
55: neval=406{'avg': 1241436.2940921532, 'max': 1457103.885366648, 'min': 1240186.0218268572} best=1240186.0218268572
56: neval=387{'avg': 1242323.441601766, 'max': 1774746.7006479602, 'min': 1240186.0218268572} best=1240186.0218268572
57: neval=402{'avg': 1240992.3716314707, 'max': 1643360.9241334666, 'min': 1240186.0218268572} best=1240186.0218268572
58: neval=396{'avg': 1243273.6485497379, 'max': 1643360.9241334666, 'min': 1240186.0218268572} best=1240186.0218268572
