--------------------  GAPlot_input  --------------------

inc_size= [1249, 341, 315, 254, 246, 174]
inc_facility = ['札幌市', '苫小牧市', '旭川市', '釧路市', '函館市', '帯広市']
inc_blocks = [['夕張市', '岩見沢市', '美唄市', '三笠市', '南幌町', '由仁町', '長沼町', '栗山町', '月形町', '札幌市', '江別市', '恵庭市', '北広島市', '石狩市', '当別町', '新篠津村', '小樽市', '寿都町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['千歳市', '室蘭市', '苫小牧市', '登別市', '伊達市', '豊浦町', '壮瞥町', '白老町', '厚真町', '洞爺湖町', '安平町', 'むかわ町', '日高町', '平取町', '新冠町', '浦河町', '新ひだか町'], ['島牧村', '黒松内町', '函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '八雲町', '長万部町', '江差町', '上ノ国町', '厚沢部町', '乙部町', '今金町', 'せたな町'], ['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町', '旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '下川町', '美深町', '音威子府村', '中川町', '幌加内町', '留萌市', '増毛町', '小平町', '苫前町', '羽幌町', '初山別村', '遠別町', '天塩町', '稚内市', '猿払村', '浜頓別町', '中頓別町', '枝幸町', '豊富町', '幌延町', '紋別市', '佐呂間町', '遠軽町', '湧別町', '滝上町', '興部町', '西興部村', '雄武町'], ['様似町', 'えりも町', '訓子府町', '置戸町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '陸別町', '浦幌町'], ['北見市', '網走市', '美幌町', '津別町', '清里町', '斜里町', '小清水町', '大空町', '釧路市', '釧路町', '厚岸町', '浜中町', '標茶町', '弟子屈町', '鶴居村', '白糖町', '根室市', '別海町', '中標津町', '標津町', '羅臼町']]

trans_size=[2]
trans_facility = ['占冠村']
trans_blocks = [['南富良野町', '占冠村']]

arrows = [[['帯広市'], ['占冠村']]]

----------------------  実行情報  ----------------------
実行時間＝247秒
個体数＝350
合計世代数＝156
------------------------  前提  ------------------------

waste=kanen

ごみ量17位以内：
札幌市 (349353), 函館市 (66649), 旭川市 (64890), 苫小牧市 (42288), 釧路市 (38335), 帯広市 (35291), 千歳市 (25770), 小樽市 (25049), 江別市 (24906), 北見市 (20809), 室蘭市 (20448), 岩見沢市 (12638), 登別市 (11426), 北広島市 (10822), 石狩市 (9341), 音更町 (7531), 稚内市 (7127)

焼却施設数: 6
中継施設数: 1

輸送単価＝ 300 円/t/km

---------------------  コスト情報  ---------------------

TC_direct: {'札幌市': 110118.56417999999, '苫小牧市': 144536.67102, '旭川市': 142696.66343999997, '釧路市': 184372.83038999996, '函館市': 37565.28993, '帯広市': 25311.144239999998}
IC_inc: {'札幌市': 159815.1051030265, '苫小牧市': 57186.039128624805, '旭川市': 53973.50321662929, '釧路市': 46246.49216906523, '函館市': 45190.25558468947, '帯広市': 35203.63279034292}
OC_inc: {'札幌市': 66917.76362518221, '苫小牧市': 56334.55844093495, '旭川市': 56977.257112601044, '釧路市': 56736.3273906355, '函館市': 56503.77419685738, '帯広市': 51862.950323736724}

TC_indirect: {'占冠村': 630.2405100000001}
IC_trans: {'占冠村': 139.51646926533232}
OC_trans: {'占冠村': 6352.544853535483}

==============================
Total cost: 1394671.1241151264
==============================

----------------------  輸送情報  ----------------------

direct 札幌市(1249/1249) t/day → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 札幌市, 江別市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 寿都町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 苫小牧市(341/341) t/day → receive from: 千歳市, 室蘭市, 苫小牧市, 登別市, 伊達市, 豊浦町, 壮瞥町, 白老町, 厚真町, 洞爺湖町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 新ひだか町
direct 旭川市(315/315) t/day → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 下川町, 美深町, 音威子府村, 中川町, 幌加内町, 留萌市, 増毛町, 小平町, 苫前町, 羽幌町, 初山別村, 遠別町, 天塩町, 稚内市, 猿払村, 浜頓別町, 中頓別町, 枝幸町, 豊富町, 幌延町, 紋別市, 佐呂間町, 遠軽町, 湧別町, 滝上町, 興部町, 西興部村, 雄武町
direct 釧路市(254/254) t/day → receive from: 北見市, 網走市, 美幌町, 津別町, 清里町, 斜里町, 小清水町, 大空町, 釧路市, 釧路町, 厚岸町, 浜中町, 標茶町, 弟子屈町, 鶴居村, 白糖町, 根室市, 別海町, 中標津町, 標津町, 羅臼町
direct 函館市(246/246) t/day → receive from: 島牧村, 黒松内町, 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 八雲町, 長万部町, 江差町, 上ノ国町, 厚沢部町, 乙部町, 今金町, せたな町
direct 帯広市(172/174) t/day → receive from: 様似町, えりも町, 訓子府町, 置戸町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 陸別町, 浦幌町
indirect 帯広市(2/174) t/day → receive from: 中継施設＝ 占冠村(747) → receive from: 南富良野町, 占冠村

----------------------  遺伝情報  ----------------------

個体数＝350
世代数＝1000
0: neval=350{'avg': 2212969.884854846, 'max': 3130312.3220847948, 'min': 1703773.165044781} best=1703773.165044781
1: neval=274{'avg': 1984527.5539753484, 'max': 2577790.8876911495, 'min': 1611397.6329380001} best=1611397.6329380001
2: neval=275{'avg': 1818970.9328977067, 'max': 2496108.423965589, 'min': 1454440.3100541304} best=1454440.3100541304
3: neval=286{'avg': 1727807.0617260714, 'max': 2337781.9820861053, 'min': 1454440.3100541304} best=1454440.3100541304
4: neval=285{'avg': 1614830.5337803622, 'max': 2056402.6101382864, 'min': 1449397.2076550687} best=1449397.2076550687
5: neval=274{'avg': 1563920.334388598, 'max': 2374425.0494868085, 'min': 1449374.6052316406} best=1449374.6052316406
6: neval=283{'avg': 1497163.6876423864, 'max': 1781307.018312508, 'min': 1403038.665795317} best=1403038.665795317
7: neval=290{'avg': 1468340.3378505441, 'max': 1885273.5232114, 'min': 1403038.665795317} best=1403038.665795317
8: neval=271{'avg': 1447859.9629010255, 'max': 1888307.7394131594, 'min': 1403038.665795317} best=1403038.665795317
9: neval=265{'avg': 1423538.950012358, 'max': 1679917.6443021502, 'min': 1403038.665795317} best=1403038.665795317
10: neval=296{'avg': 1413432.6711917263, 'max': 1728653.8474828794, 'min': 1403038.665795317} best=1403038.665795317
11: neval=264{'avg': 1408317.06830622, 'max': 2007956.3739612126, 'min': 1403038.665795317} best=1403038.665795317
12: neval=285{'avg': 1404048.8728687249, 'max': 1512324.5725657397, 'min': 1403038.665795317} best=1403038.665795317
13: neval=305{'avg': 1404969.0269662654, 'max': 2048859.232025692, 'min': 1403038.665795317} best=1403038.665795317
14: neval=280{'avg': 1405128.1076127917, 'max': 1956379.8855342653, 'min': 1403038.665795317} best=1403038.665795317
15: neval=283{'avg': 1405137.958347459, 'max': 2044117.7205704295, 'min': 1403038.665795317} best=1403038.665795317
16: neval=273{'avg': 1403038.665795317, 'max': 1403038.665795317, 'min': 1403038.665795317} best=1403038.665795317
17: neval=283{'avg': 1403447.2016579094, 'max': 1546026.217702766, 'min': 1403038.665795317} best=1403038.665795317
18: neval=296{'avg': 1406593.4885730774, 'max': 2511211.480651793, 'min': 1403038.665795317} best=1403038.665795317
19: neval=289{'avg': 1403388.7778846598, 'max': 1551746.796735178, 'min': 1397804.8858613656} best=1397804.8858613656
20: neval=276{'avg': 1403456.3523579952, 'max': 1556202.3714256266, 'min': 1397804.8858613656} best=1397804.8858613656
21: neval=300{'avg': 1403973.4910440226, 'max': 1588168.671938477, 'min': 1397804.8858613656} best=1397804.8858613656
22: neval=281{'avg': 1403122.1037547218, 'max': 1776833.7958365465, 'min': 1397804.8858613656} best=1397804.8858613656
23: neval=276{'avg': 1402642.1301338347, 'max': 1921916.1673347158, 'min': 1397804.8858613656} best=1397804.8858613656
24: neval=276{'avg': 1399547.5800175983, 'max': 1618843.8583878905, 'min': 1397346.460637395} best=1397346.460637395
25: neval=286{'avg': 1399467.0347728503, 'max': 1572819.4774846944, 'min': 1397346.460637395} best=1397346.460637395
26: neval=280{'avg': 1398284.9700613155, 'max': 1498710.003845031, 'min': 1397346.460637395} best=1397346.460637395
27: neval=277{'avg': 1399638.29908925, 'max': 1953901.113197571, 'min': 1396184.8232611187} best=1396184.8232611187
28: neval=289{'avg': 1401444.0838128454, 'max': 2211734.594825668, 'min': 1396184.8232611187} best=1396184.8232611187
29: neval=297{'avg': 1397917.1754430442, 'max': 1572288.378980543, 'min': 1396184.8232611187} best=1396184.8232611187
30: neval=262{'avg': 1397625.6189490042, 'max': 1599941.8685252871, 'min': 1396184.8232611187} best=1396184.8232611187
31: neval=263{'avg': 1397525.344741349, 'max': 1641517.4405660608, 'min': 1396184.8232611187} best=1396184.8232611187
32: neval=287{'avg': 1398418.918528247, 'max': 1940962.0313163009, 'min': 1396184.8232611187} best=1396184.8232611187
33: neval=286{'avg': 1399008.1845379488, 'max': 1890200.7182271732, 'min': 1396184.8232611187} best=1396184.8232611187
34: neval=258{'avg': 1396184.8232611187, 'max': 1396184.8232611187, 'min': 1396184.8232611187} best=1396184.8232611187
35: neval=272{'avg': 1397862.6307660767, 'max': 1833805.4599246513, 'min': 1396184.8232611187} best=1396184.8232611187
36: neval=280{'avg': 1398699.8002867454, 'max': 1941830.9561932636, 'min': 1396184.8232611187} best=1396184.8232611187
37: neval=249{'avg': 1401310.6146783638, 'max': 2208113.748431905, 'min': 1396184.8232611187} best=1396184.8232611187
38: neval=284{'avg': 1401152.6382198154, 'max': 2239628.64422621, 'min': 1394845.9064612351} best=1394845.9064612351
39: neval=283{'avg': 1396165.6958782633, 'max': 1396184.8232611187, 'min': 1394845.9064612351} best=1394845.9064612351
40: neval=265{'avg': 1396165.695878263, 'max': 1396184.8232611187, 'min': 1394845.9064612351} best=1394845.9064612351
41: neval=275{'avg': 1401490.9500407048, 'max': 2182919.5019284477, 'min': 1394845.9064612351} best=1394845.9064612351
42: neval=285{'avg': 1398613.3080133502, 'max': 1969517.2437375686, 'min': 1394845.9064612351} best=1394845.9064612351
43: neval=278{'avg': 1397893.2542640278, 'max': 1886895.7883380207, 'min': 1394845.9064612351} best=1394845.9064612351
44: neval=283{'avg': 1397973.116139646, 'max': 2048739.1247927293, 'min': 1394845.9064612351} best=1394845.9064612351
45: neval=273{'avg': 1395122.95243465, 'max': 1408799.155563597, 'min': 1394845.9064612351} best=1394845.9064612351
46: neval=268{'avg': 1395490.85171808, 'max': 1533979.0924353537, 'min': 1394845.9064612351} best=1394845.9064612351
47: neval=270{'avg': 1394849.7319378064, 'max': 1396184.8232611187, 'min': 1394845.9064612351} best=1394845.9064612351
48: neval=284{'avg': 1399907.0081185882, 'max': 2117982.9245252493, 'min': 1394845.9064612351} best=1394845.9064612351
49: neval=266{'avg': 1395705.0170078676, 'max': 1570161.5723183295, 'min': 1394845.9064612351} best=1394845.9064612351
50: neval=264{'avg': 1394919.1720134926, 'max': 1420488.8497512892, 'min': 1394845.9064612351} best=1394845.9064612351
51: neval=258{'avg': 1395922.8860540686, 'max': 1698580.2780302677, 'min': 1394845.9064612351} best=1394845.9064612351
52: neval=280{'avg': 1396973.54970857, 'max': 1878889.224396685, 'min': 1394845.9064612351} best=1394845.9064612351
53: neval=265{'avg': 1396072.8529821017, 'max': 1698582.1974780913, 'min': 1394845.9064612351} best=1394845.9064612351
54: neval=268{'avg': 1396195.5322085721, 'max': 1867214.918029192, 'min': 1394845.9064612351} best=1394845.9064612351
55: neval=277{'avg': 1396137.295550478, 'max': 1637240.5241080623, 'min': 1394845.9064612351} best=1394845.9064612351
