--------------------  GAPlot_input  --------------------

inc_size= [1247, 270, 243, 224, 173, 125, 121, 109, 26, 25, 15]
inc_facility = ['札幌市', '旭川市', '函館市', '苫小牧市', '帯広市', '釧路市', '室蘭市', '北見市', '中標津町', '稚内市', '根室市']
inc_blocks = [['夕張市', '岩見沢市', '美唄市', '三笠市', '南幌町', '由仁町', '長沼町', '栗山町', '月形町', '札幌市', '江別市', '恵庭市', '北広島市', '石狩市', '当別町', '新篠津村', '小樽市', '喜茂別町', '京極町', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['島牧村', '寿都町', '黒松内町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '俱知安町', '室蘭市', '登別市', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町', '長万部町'], ['千歳市', '苫小牧市', '白老町', '厚真町', '安平町', 'むかわ町', '日高町', '平取町', '新冠町', '浦河町', '新ひだか町'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '八雲町', '江差町', '上ノ国町', '厚沢部町', '乙部町', '今金町', 'せたな町'], ['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '沼田町', '旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '下川町', '美深町', '幌加内町', '西興部村'], ['音威子府村', '中川町', '天塩町', '稚内市', '猿払村', '浜頓別町', '中頓別町', '枝幸町', '豊富町', '幌延町'], ['北見市', '網走市', '紋別市', '美幌町', '津別町', '小清水町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '湧別町', '滝上町', '興部町', '雄武町', '大空町', '陸別町'], ['様似町', 'えりも町', '南富良野町', '占冠村', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '厚岸町', '標茶町', '鶴居村', '白糖町'], ['浜中町', '根室市'], ['清里町', '斜里町', '弟子屈町', '別海町', '中標津町', '標津町', '羅臼町']]

trans_size=[2, 2, 1, 0]
trans_facility = ['苫前町', '留萌市', '小平町', '増毛町']
trans_blocks = [['北竜町', '留萌市'], ['増毛町'], ['小平町'], ['苫前町', '羽幌町', '初山別村', '遠別町']]

arrows = [[['旭川市'], ['小平町', '苫前町', '留萌市', '増毛町']]]

----------------------  実行情報  ----------------------
実行時間＝241秒
個体数＝750
合計世代数＝178
------------------------  前提  ------------------------

waste=kanen

ごみ量25位以内：
札幌市 (349353), 函館市 (66649), 旭川市 (64890), 苫小牧市 (42288), 釧路市 (38335), 帯広市 (35291), 千歳市 (25770), 小樽市 (25049), 江別市 (24906), 北見市 (20809), 室蘭市 (20448), 岩見沢市 (12638), 登別市 (11426), 北広島市 (10822), 石狩市 (9341), 音更町 (7531), 稚内市 (7127), 恵庭市 (6987), 伊達市 (6907), 網走市 (6299), 滝川市 (5831), 北斗市 (5150), 七飯町 (5008), 中標津町 (4837), 根室市 (4736)

焼却施設数: 11
中継施設数: 4

輸送単価＝ 300 円/t/km

---------------------  コスト情報  ---------------------

TC_direct: {'札幌市': 107750.56481999999, '旭川市': 43550.713769999995, '函館市': 33495.620160000006, '苫小牧市': 48106.58742, '帯広市': 25443.31968, '釧路市': 5221.74414, '室蘭市': 20651.749350000002, '北見市': 30605.29884, '中標津町': 4994.53689, '稚内市': 5847.045540000001, '根室市': 1239.6003600000001}
IC_inc: {'札幌市': 159613.1891114947, '旭川市': 48285.577738622895, '函館市': 44807.04482740549, '苫小牧市': 42283.88188243283, '帯広市': 35003.50835214785, '釧路市': 27746.089065790613, '室蘭市': 27114.20586589729, '北見市': 25209.88580292738, '中標津町': 8872.651784106152, '稚内市': 8759.242616347165, '根室市': 5977.738680892802}
OC_inc: {'札幌市': 66833.21738291832, '旭川市': 57048.30441536846, '函館市': 56407.36772522112, '苫小牧市': 55611.63687040698, '帯広市': 51724.01573343067, '釧路市': 45433.20587338103, '室蘭市': 44768.76962017755, '北見市': 42651.77878044167, '中標津町': 17379.31890023605, '稚内市': 17161.022600244167, '根室市': 11658.634045924002}

TC_indirect: {'苫前町': 722.324376, '留萌市': 474.056244, '小平町': 109.835136, '増毛町': 63.413658000000005}
IC_trans: {'苫前町': 130.76615429819535, '留萌市': 124.1476819099554, '小平町': 48.60933248679088, '増毛町': 29.828928393631806}
OC_trans: {'苫前町': 5648.394815303705, '留萌市': 5645.299867825084, '小平町': 2813.506014510286, '増毛町': 2807.1048967187794}

==============================
Total cost: 1245874.3557512618
==============================

----------------------  輸送情報  ----------------------

direct 札幌市(1247/1247) t/day → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 札幌市, 江別市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 喜茂別町, 京極町, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 旭川市(265/270) t/day → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 下川町, 美深町, 幌加内町, 西興部村
indirect 旭川市(4/270) t/day → receive from: 中継施設＝ 小平町(192) → receive from: 小平町
                                                    　　　苫前町(688) → receive from: 苫前町, 羽幌町, 初山別村, 遠別町
                                                    　　　留萌市(644) → receive from: 北竜町, 留萌市
                                                    　　　増毛町(101) → receive from: 増毛町
direct 函館市(243/243) t/day → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 八雲町, 江差町, 上ノ国町, 厚沢部町, 乙部町, 今金町, せたな町
direct 苫小牧市(224/224) t/day → receive from: 千歳市, 苫小牧市, 白老町, 厚真町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 新ひだか町
direct 帯広市(173/173) t/day → receive from: 様似町, えりも町, 南富良野町, 占冠村, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
direct 釧路市(125/125) t/day → receive from: 釧路市, 釧路町, 厚岸町, 標茶町, 鶴居村, 白糖町
direct 室蘭市(121/121) t/day → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 俱知安町, 室蘭市, 登別市, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町, 長万部町
direct 北見市(109/109) t/day → receive from: 北見市, 網走市, 紋別市, 美幌町, 津別町, 小清水町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 湧別町, 滝上町, 興部町, 雄武町, 大空町, 陸別町
direct 中標津町(26/26) t/day → receive from: 清里町, 斜里町, 弟子屈町, 別海町, 中標津町, 標津町, 羅臼町
direct 稚内市(25/25) t/day → receive from: 音威子府村, 中川町, 天塩町, 稚内市, 猿払村, 浜頓別町, 中頓別町, 枝幸町, 豊富町, 幌延町
direct 根室市(15/15) t/day → receive from: 浜中町, 根室市

----------------------  遺伝情報  ----------------------

個体数＝750
世代数＝1000
0: neval=750{'avg': 2160884.6262661475, 'max': 4507170.522741208, 'min': 1520674.7349365433} best=1520674.7349365433
1: neval=564{'avg': 1953822.4452104897, 'max': 2422947.6290075993, 'min': 1529561.9553642366} best=1520674.7349365433
2: neval=592{'avg': 1817537.1554566624, 'max': 2304689.443209095, 'min': 1432201.6395209203} best=1432201.6395209203
3: neval=577{'avg': 1717071.0460947845, 'max': 2268495.3384880335, 'min': 1448521.452530578} best=1432201.6395209203
4: neval=554{'avg': 1646128.2810078517, 'max': 2163397.051383082, 'min': 1409986.727711498} best=1409986.727711498
5: neval=608{'avg': 1582569.5508190575, 'max': 2095637.5308679605, 'min': 1411762.5630461576} best=1409986.727711498
6: neval=570{'avg': 1537300.3486677113, 'max': 1895678.327260179, 'min': 1382791.3115063936} best=1382791.3115063936
7: neval=594{'avg': 1498640.772652363, 'max': 1936802.0564968684, 'min': 1379305.8018169266} best=1379305.8018169266
8: neval=604{'avg': 1468521.825298216, 'max': 1817791.1899450691, 'min': 1329128.013825186} best=1329128.013825186
9: neval=605{'avg': 1446742.1328714322, 'max': 2226294.9484016583, 'min': 1303812.039789623} best=1303812.039789623
10: neval=584{'avg': 1414760.2540300556, 'max': 2187248.046559126, 'min': 1283057.9565532778} best=1283057.9565532778
11: neval=591{'avg': 1391976.1317874545, 'max': 1788670.1947389876, 'min': 1316306.88740278} best=1283057.9565532778
12: neval=564{'avg': 1369144.6874541107, 'max': 2156259.880713942, 'min': 1286991.1546348531} best=1283057.9565532778
13: neval=599{'avg': 1349963.6448882592, 'max': 1939064.0750592407, 'min': 1272743.7766689095} best=1272743.7766689095
14: neval=598{'avg': 1333363.264812476, 'max': 1849270.5918707037, 'min': 1271321.615900472} best=1271321.615900472
15: neval=594{'avg': 1320335.3500167865, 'max': 2104398.7725845305, 'min': 1269467.3568489214} best=1269467.3568489214
16: neval=603{'avg': 1302077.3057801165, 'max': 1698691.3688379708, 'min': 1263192.0357453541} best=1263192.0357453541
17: neval=605{'avg': 1289972.8710741142, 'max': 1689932.667234268, 'min': 1262705.681677986} best=1262705.681677986
18: neval=589{'avg': 1280443.0776404212, 'max': 1646949.8546091742, 'min': 1253921.6975497114} best=1253921.6975497114
19: neval=597{'avg': 1275213.4353771084, 'max': 1600132.6853005483, 'min': 1253791.783989348} best=1253791.783989348
20: neval=585{'avg': 1270089.2288253761, 'max': 1720605.7861031152, 'min': 1250719.6675520702} best=1250719.6675520702
21: neval=592{'avg': 1264157.0951815068, 'max': 2011243.9136640956, 'min': 1248892.0065377124} best=1248892.0065377124
22: neval=602{'avg': 1263833.4055599794, 'max': 2238468.290804953, 'min': 1247101.5924841517} best=1247101.5924841517
23: neval=600{'avg': 1257363.4963715223, 'max': 1971730.8551277881, 'min': 1247101.5924841517} best=1247101.5924841517
24: neval=574{'avg': 1253290.03440859, 'max': 1804873.3530880655, 'min': 1246063.737005025} best=1246063.737005025
25: neval=559{'avg': 1251199.48624369, 'max': 1809651.4456894929, 'min': 1246063.737005025} best=1246063.737005025
26: neval=576{'avg': 1249860.0466815848, 'max': 1607167.6748894188, 'min': 1246063.737005025} best=1246063.737005025
27: neval=596{'avg': 1248236.3158389132, 'max': 1536032.775975121, 'min': 1245874.3557512618} best=1245874.3557512618
28: neval=598{'avg': 1247173.7241786232, 'max': 1420888.4520647475, 'min': 1245874.3557512618} best=1245874.3557512618
29: neval=612{'avg': 1248253.1933521733, 'max': 1755912.3491588226, 'min': 1245874.3557512618} best=1245874.3557512618
30: neval=564{'avg': 1248262.8302483757, 'max': 1883249.6044670984, 'min': 1245874.3557512618} best=1245874.3557512618
31: neval=569{'avg': 1247338.840341145, 'max': 1744989.7087712437, 'min': 1245874.3557512618} best=1245874.3557512618
32: neval=596{'avg': 1248887.8717234798, 'max': 1718715.6150758434, 'min': 1245874.3557512618} best=1245874.3557512618
33: neval=555{'avg': 1247562.5754748455, 'max': 1594243.2838540883, 'min': 1245874.3557512618} best=1245874.3557512618
34: neval=609{'avg': 1251077.2786770607, 'max': 2423560.7914673863, 'min': 1245874.3557512618} best=1245874.3557512618
35: neval=565{'avg': 1247787.9134408033, 'max': 1962296.5251568393, 'min': 1245874.3557512618} best=1245874.3557512618
36: neval=608{'avg': 1248750.9494143054, 'max': 1623645.3364931438, 'min': 1245874.3557512618} best=1245874.3557512618
37: neval=603{'avg': 1247240.1176528772, 'max': 1534499.981381388, 'min': 1245874.3557512618} best=1245874.3557512618
38: neval=578{'avg': 1246773.4221293083, 'max': 1549788.3356547896, 'min': 1245874.3557512618} best=1245874.3557512618
39: neval=592{'avg': 1248640.7259552001, 'max': 1887397.6306353319, 'min': 1245874.3557512618} best=1245874.3557512618
40: neval=571{'avg': 1249116.5874507981, 'max': 2414523.5567260846, 'min': 1245874.3557512618} best=1245874.3557512618
41: neval=577{'avg': 1247252.4392575854, 'max': 1534347.5337738348, 'min': 1245874.3557512618} best=1245874.3557512618
42: neval=591{'avg': 1246131.2117372423, 'max': 1405171.2857302641, 'min': 1245874.3557512618} best=1245874.3557512618
43: neval=614{'avg': 1248670.8600386486, 'max': 1630506.9195091515, 'min': 1245874.3557512618} best=1245874.3557512618
44: neval=591{'avg': 1247950.7693394455, 'max': 1754230.6269265073, 'min': 1245874.3557512618} best=1245874.3557512618
45: neval=606{'avg': 1246974.0255018307, 'max': 1489708.9751635054, 'min': 1245874.3557512618} best=1245874.3557512618
46: neval=603{'avg': 1246979.855907442, 'max': 1451095.311699119, 'min': 1245874.3557512618} best=1245874.3557512618
47: neval=587{'avg': 1247832.2276908534, 'max': 1695198.1400506948, 'min': 1245874.3557512618} best=1245874.3557512618
48: neval=561{'avg': 1246992.140633858, 'max': 1694629.7019055276, 'min': 1245874.3557512618} best=1245874.3557512618
49: neval=609{'avg': 1248035.1854649826, 'max': 1927706.5718511825, 'min': 1245874.3557512618} best=1245874.3557512618
50: neval=598{'avg': 1249091.252829791, 'max': 1642838.3749319646, 'min': 1245874.3557512618} best=1245874.3557512618
51: neval=586{'avg': 1250631.4096769895, 'max': 2356766.104476897, 'min': 1245874.3557512618} best=1245874.3557512618
52: neval=588{'avg': 1248592.799695256, 'max': 1911174.799750992, 'min': 1245874.3557512618} best=1245874.3557512618
53: neval=565{'avg': 1246711.8447406804, 'max': 1634141.9686593018, 'min': 1245874.3557512618} best=1245874.3557512618
54: neval=576{'avg': 1249535.5161885556, 'max': 1847451.3055440944, 'min': 1245874.3557512618} best=1245874.3557512618
55: neval=591{'avg': 1247907.7778078937, 'max': 1844598.048445163, 'min': 1245874.3557512618} best=1245874.3557512618
56: neval=587{'avg': 1247596.6347161767, 'max': 1683349.4675133398, 'min': 1245874.3557512618} best=1245874.3557512618
57: neval=589{'avg': 1247483.5970166328, 'max': 1542337.2336784294, 'min': 1245874.3557512618} best=1245874.3557512618
58: neval=586{'avg': 1247719.4254185464, 'max': 1775288.9721227004, 'min': 1245874.3557512618} best=1245874.3557512618
59: neval=606{'avg': 1249101.0935843203, 'max': 1856377.8138496275, 'min': 1245874.3557512618} best=1245874.3557512618
60: neval=588{'avg': 1247793.7905448542, 'max': 2040452.0486611302, 'min': 1245874.3557512618} best=1245874.3557512618
61: neval=568{'avg': 1246682.7258802163, 'max': 1666345.848670169, 'min': 1245874.3557512618} best=1245874.3557512618
62: neval=589{'avg': 1247061.2925660126, 'max': 1482924.0234625605, 'min': 1245874.3557512618} best=1245874.3557512618
63: neval=591{'avg': 1248102.2408021742, 'max': 1611087.0452628823, 'min': 1245874.3557512618} best=1245874.3557512618
64: neval=591{'avg': 1247019.8912301175, 'max': 1874389.1186098184, 'min': 1245874.3557512618} best=1245874.3557512618
65: neval=601{'avg': 1247846.851066467, 'max': 1706938.9648632947, 'min': 1245874.3557512618} best=1245874.3557512618
66: neval=590{'avg': 1246734.641698599, 'max': 1593958.3760024826, 'min': 1245874.3557512618} best=1245874.3557512618
