----------------------  実行情報  ----------------------
実行時間＝12秒
個体数＝200
合計世代数＝64
=============================
Total cost: 4297844.462785915
=============================
------------------------  前提  ------------------------

waste=kanen

ごみ量14位以内：
札幌市 (349353), 函館市 (66649), 旭川市 (64890), 苫小牧市 (42288), 釧路市 (38335), 帯広市 (35291), 千歳市 (25770), 小樽市 (25049), 江別市 (24906), 北見市 (20809), 室蘭市 (20448), 岩見沢市 (12638), 登別市 (11426), 北広島市 (10822)

焼却施設数: 3
中継施設数: 1

輸送単価＝ 1000 円/t/km
--------------------  GAPlot_input  --------------------

waste =kanen

inc_size= [691027, 160306, 89763]

inc_facility = ['札幌市', '本別町', '函館市']
inc_blocks = [['夕張市', '岩見沢市', '美唄市', '三笠市', '砂川市', '南幌町', '奈井江町', '上砂川町', '由仁町', '長沼町', '栗山町', '月形町', '浦臼町', '札幌市', '江別市', '千歳市', '恵庭市', '北広島市', '石狩市', '当別町', '新篠津村', '小樽市', '寿都町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村', '室蘭市', '苫小牧市', '登別市', '伊達市', '豊浦町', '壮瞥町', '白老町', '厚真町', '洞爺湖町', '安平町', 'むかわ町', '日高町', '平取町', '新冠町', '新ひだか町', '占冠村'], ['島牧村', '黒松内町', '函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '八雲町', '長万部町', '江差町', '上ノ国町', '厚沢部町', '乙部町', '今金町', 'せたな町'], ['浦河町', '様似町', 'えりも町', '南富良野町', '北見市', '網走市', '美幌町', '津別町', '清里町', '斜里町', '小清水町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '湧別町', '大空町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '陸別町', '浦幌町', '釧路市', '釧路町', '厚岸町', '浜中町', '標茶町', '弟子屈町', '鶴居村', '白糖町', '根室市', '別海町', '中標津町', '標津町', '羅臼町']]

trans_size=[108449]
trans_facility = ['旭川市']
trans_blocks = [['芦別市', '赤平市', '滝川市', '歌志内市', '深川市', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町', '旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '下川町', '美深町', '音威子府村', '中川町', '幌加内町', '留萌市', '増毛町', '小平町', '苫前町', '羽幌町', '初山別村', '遠別町', '天塩町', '稚内市', '猿払村', '浜頓別町', '中頓別町', '枝幸町', '豊富町', '幌延町', '紋別市', '滝上町', '興部町', '西興部村', '雄武町']]

arrows = [[['札幌市'], ['旭川市']]]


---------------------  コスト情報  ---------------------

TC_direct: {'札幌市': 1482594.3645999997, '本別町': 1386445.5000000002, '函館市': 125217.63309999998}
IC_inc: {'札幌市': 242238.54493096966, '本別町': 68648.3955748915, '函館市': 45190.25558468947}
OC_inc: {'札幌市': 101430.09748764813, '本別町': 50597.24899996327, '函館市': 56503.77419685738}

TC_indirect: {'旭川市': 709443.8524799999}
IC_trans: {'旭川市': 14206.608283825135}
OC_trans: {'旭川市': 15328.18754707108}


----------------------  輸送情報  ----------------------

direct 札幌市(1596/1893) t/day → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 砂川市, 南幌町, 奈井江町, 上砂川町, 由仁町, 長沼町, 栗山町, 月形町, 浦臼町, 札幌市, 江別市, 千歳市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 寿都町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村, 室蘭市, 苫小牧市, 登別市, 伊達市, 豊浦町, 壮瞥町, 白老町, 厚真町, 洞爺湖町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 新ひだか町, 占冠村
indirect 札幌市(297/1893) t/day → receive from: 中継施設＝ 旭川市(108449) → receive from: 芦別市, 赤平市, 滝川市, 歌志内市, 深川市, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 下川町, 美深町, 音威子府村, 中川町, 幌加内町, 留萌市, 増毛町, 小平町, 苫前町, 羽幌町, 初山別村, 遠別町, 天塩町, 稚内市, 猿払村, 浜頓別町, 中頓別町, 枝幸町, 豊富町, 幌延町, 紋別市, 滝上町, 興部町, 西興部村, 雄武町
direct 本別町(439/439) t/day → receive from: 浦河町, 様似町, えりも町, 南富良野町, 北見市, 網走市, 美幌町, 津別町, 清里町, 斜里町, 小清水町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 湧別町, 大空町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 陸別町, 浦幌町, 釧路市, 釧路町, 厚岸町, 浜中町, 標茶町, 弟子屈町, 鶴居村, 白糖町, 根室市, 別海町, 中標津町, 標津町, 羅臼町
direct 函館市(246/246) t/day → receive from: 島牧村, 黒松内町, 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 八雲町, 長万部町, 江差町, 上ノ国町, 厚沢部町, 乙部町, 今金町, せたな町

----------------------  遺伝情報  ----------------------

個体数＝200
世代数＝1000
0: neval=200{'avg': 6697801.165730133, 'max': 8734142.186544899, 'min': 5327226.1262842305} best=5327226.1262842305
1: neval=139{'avg': 6051581.698232871, 'max': 7637642.0341099445, 'min': 5247390.061451556} best=5247390.061451556
2: neval=159{'avg': 5603098.716225083, 'max': 7402565.264981418, 'min': 5077791.21220808} best=5077791.21220808
3: neval=149{'avg': 5403963.450945873, 'max': 7694141.3314904785, 'min': 4815199.348218702} best=4815199.348218702
4: neval=161{'avg': 5131895.169859451, 'max': 6104479.079999953, 'min': 4376178.210216438} best=4376178.210216438
5: neval=161{'avg': 4934197.0046776235, 'max': 5476030.532151467, 'min': 4376178.210216438} best=4376178.210216438
6: neval=164{'avg': 4733603.358331875, 'max': 5352123.174786193, 'min': 4376178.210216438} best=4376178.210216438
7: neval=143{'avg': 4518271.897056678, 'max': 5144404.036904494, 'min': 4376178.210216438} best=4376178.210216438
8: neval=148{'avg': 4391161.380301749, 'max': 4815199.348218702, 'min': 4376178.210216438} best=4376178.210216438
9: neval=160{'avg': 4387615.5221189335, 'max': 6663640.590715255, 'min': 4376178.210216438} best=4376178.210216438
10: neval=159{'avg': 4382982.819387736, 'max': 5737100.044475651, 'min': 4376178.210216438} best=4376178.210216438
11: neval=141{'avg': 4387326.149486824, 'max': 6244471.259831868, 'min': 4376178.210216438} best=4376178.210216438
12: neval=156{'avg': 4376178.21021644, 'max': 4376178.210216438, 'min': 4376178.210216438} best=4376178.210216438
13: neval=155{'avg': 4376178.21021644, 'max': 4376178.210216438, 'min': 4376178.210216438} best=4376178.210216438
14: neval=152{'avg': 4376467.653696773, 'max': 4434066.906282986, 'min': 4376178.210216438} best=4376178.210216438
15: neval=142{'avg': 4376178.21021644, 'max': 4376178.210216438, 'min': 4376178.210216438} best=4376178.210216438
16: neval=156{'avg': 4376178.21021644, 'max': 4376178.210216438, 'min': 4376178.210216438} best=4376178.210216438
17: neval=151{'avg': 4377804.9480751855, 'max': 4701525.781965561, 'min': 4376178.210216438} best=4376178.210216438
18: neval=164{'avg': 4377943.011576017, 'max': 4701525.781965561, 'min': 4376178.210216438} best=4376178.210216438
19: neval=157{'avg': 4376178.21021644, 'max': 4376178.210216438, 'min': 4376178.210216438} best=4376178.210216438
20: neval=163{'avg': 4378976.760357091, 'max': 4955252.315188941, 'min': 4371337.191005862} best=4371337.191005862
21: neval=157{'avg': 4375960.364351964, 'max': 4376178.210216438, 'min': 4371337.191005862} best=4371337.191005862
22: neval=161{'avg': 4375500.467526959, 'max': 4376178.210216438, 'min': 4371337.191005862} best=4371337.191005862
23: neval=170{'avg': 4372675.127583599, 'max': 4376178.210216438, 'min': 4297844.462785915} best=4297844.462785915
24: neval=162{'avg': 4367847.4209626755, 'max': 4376178.210216438, 'min': 4297844.462785915} best=4297844.462785915
25: neval=149{'avg': 4356024.743559939, 'max': 4376178.210216438, 'min': 4297844.462785915} best=4297844.462785915
26: neval=155{'avg': 4332386.045049291, 'max': 4371337.191005862, 'min': 4297844.462785915} best=4297844.462785915
27: neval=158{'avg': 4314723.787776273, 'max': 5744779.250637296, 'min': 4297844.462785915} best=4297844.462785915
28: neval=162{'avg': 4309454.07242197, 'max': 6546273.661777005, 'min': 4297844.462785915} best=4297844.462785915
29: neval=167{'avg': 4297844.462785915, 'max': 4297844.462785915, 'min': 4297844.462785915} best=4297844.462785915
30: neval=162{'avg': 4299264.691376336, 'max': 4581890.18087012, 'min': 4297844.462785915} best=4297844.462785915
31: neval=162{'avg': 4297844.462785915, 'max': 4297844.462785915, 'min': 4297844.462785915} best=4297844.462785915
32: neval=161{'avg': 4297844.462785915, 'max': 4297844.462785915, 'min': 4297844.462785915} best=4297844.462785915
33: neval=161{'avg': 4303670.050585901, 'max': 5462962.022783382, 'min': 4297844.462785915} best=4297844.462785915
34: neval=158{'avg': 4298494.434098723, 'max': 4427838.725347711, 'min': 4297844.462785915} best=4297844.462785915
35: neval=157{'avg': 4297844.462785915, 'max': 4297844.462785915, 'min': 4297844.462785915} best=4297844.462785915
36: neval=166{'avg': 4301092.876719948, 'max': 4947527.249592506, 'min': 4297844.462785915} best=4297844.462785915
37: neval=165{'avg': 4297844.462785915, 'max': 4297844.462785915, 'min': 4297844.462785915} best=4297844.462785915
38: neval=149{'avg': 4297844.462785915, 'max': 4297844.462785915, 'min': 4297844.462785915} best=4297844.462785915
39: neval=168{'avg': 4297844.462785915, 'max': 4297844.462785915, 'min': 4297844.462785915} best=4297844.462785915
40: neval=147{'avg': 4297844.462785915, 'max': 4297844.462785915, 'min': 4297844.462785915} best=4297844.462785915
41: neval=150{'avg': 4297844.462785915, 'max': 4297844.462785915, 'min': 4297844.462785915} best=4297844.462785915
42: neval=159{'avg': 4297844.462785915, 'max': 4297844.462785915, 'min': 4297844.462785915} best=4297844.462785915
43: neval=153{'avg': 4297844.462785915, 'max': 4297844.462785915, 'min': 4297844.462785915} best=4297844.462785915
44: neval=160{'avg': 4309803.150192409, 'max': 6689581.94408479, 'min': 4297844.462785915} best=4297844.462785915
45: neval=156{'avg': 4297844.462785915, 'max': 4297844.462785915, 'min': 4297844.462785915} best=4297844.462785915
46: neval=163{'avg': 4309537.853939584, 'max': 6636522.693519905, 'min': 4297844.462785915} best=4297844.462785915
47: neval=164{'avg': 4297844.462785915, 'max': 4297844.462785915, 'min': 4297844.462785915} best=4297844.462785915
48: neval=151{'avg': 4297844.462785915, 'max': 4297844.462785915, 'min': 4297844.462785915} best=4297844.462785915
49: neval=158{'avg': 4305406.2737622, 'max': 5810206.658043139, 'min': 4297844.462785915} best=4297844.462785915
50: neval=162{'avg': 4303612.825471369, 'max': 4973812.3235540725, 'min': 4297844.462785915} best=4297844.462785915
51: neval=152{'avg': 4297844.462785915, 'max': 4297844.462785915, 'min': 4297844.462785915} best=4297844.462785915
52: neval=158{'avg': 4297844.462785915, 'max': 4297844.462785915, 'min': 4297844.462785915} best=4297844.462785915
53: neval=155{'avg': 4297844.462785915, 'max': 4297844.462785915, 'min': 4297844.462785915} best=4297844.462785915
54: neval=159{'avg': 4304922.770641611, 'max': 5141704.635080773, 'min': 4297844.462785915} best=4297844.462785915
55: neval=163{'avg': 4307979.914784916, 'max': 6324934.862586216, 'min': 4297844.462785915} best=4297844.462785915
56: neval=162{'avg': 4308850.430675352, 'max': 6499038.040673451, 'min': 4297844.462785915} best=4297844.462785915
57: neval=152{'avg': 4297844.462785915, 'max': 4297844.462785915, 'min': 4297844.462785915} best=4297844.462785915
58: neval=166{'avg': 4299531.471985557, 'max': 4635246.302714346, 'min': 4297844.462785915} best=4297844.462785915
59: neval=175{'avg': 4299333.499651097, 'max': 4595651.83582244, 'min': 4297844.462785915} best=4297844.462785915
60: neval=167{'avg': 4297844.462785915, 'max': 4297844.462785915, 'min': 4297844.462785915} best=4297844.462785915
61: neval=163{'avg': 4318204.75836602, 'max': 7961775.138157927, 'min': 4297844.462785915} best=4297844.462785915
62: neval=157{'avg': 4297844.462785915, 'max': 4297844.462785915, 'min': 4297844.462785915} best=4297844.462785915
63: neval=164{'avg': 4297844.462785915, 'max': 4297844.462785915, 'min': 4297844.462785915} best=4297844.462785915
