1  	574   	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	597   	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	601   	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	602   	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	641   	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	638   	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	643   	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	665   	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	661   	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	670   	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	686   	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	729   	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	731   	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	692   	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	741   	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	736   	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	753   	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	776   	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	821   	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	802   	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	806   	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	847   	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	823   	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	827   	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	883   	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	912   	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	918   	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	893   	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	914   	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	912   	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	888   	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	948   	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	959   	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	974   	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	972   	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	973   	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1013  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	993   	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	991   	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1036  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1057  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1058  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1079  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1087  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1109  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1121  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1106  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1138  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1148  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1174  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1189  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1195  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1165  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1237  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1259  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1215  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1235  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1241  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1248  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1264  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1290  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1318  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1298  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1281  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1352  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1331  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1373  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1346  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1400  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1406  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1399  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1419  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1445  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1447  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1462  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1474  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1465  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1489  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1499  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1455  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1529  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1524  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1566  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1580  	inf	1.24139e+06	inf
gen	nevals	avg	min        	max
0  	0     	inf	1.24139e+06	inf
1  	1589  	inf	1.24139e+06	inf
合計世代数＝123
