----------------------  実行情報  ----------------------
実行時間＝157秒
個体数＝600
合計世代数＝199
==============================
Total cost: 14592642.748026095
==============================
------------------------  前提  ------------------------

waste=sanpai

ごみ量22位以内：
苫小牧市 (2039382), 釧路市 (1177668), 札幌市 (728360), 室蘭市 (677679), 登別市 (430316), 伊達市 (334124), 帯広市 (182218), 旭川市 (138210), 函館市 (133081), 釧路町 (121597), 白老町 (99038), 北見市 (91496), 小樽市 (91037), 千歳市 (69923), 江別市 (64214), 安平町 (60328), 洞爺湖町 (54767), 厚岸町 (49048), 岩見沢市 (47176), 稚内市 (46228), 音更町 (44302), 標茶町 (43861)

焼却施設数: 4
中継施設数: 8

輸送単価＝ 877 円/t/km
--------------------  GAPlot_input  --------------------

waste =sanpai

inc_size= [2399811, 2112909, 1858789, 1496783]

inc_facility = ['苫小牧市', '釧路市', '室蘭市', '札幌市']
inc_blocks = [['夕張市', '岩見沢市', '美唄市', '三笠市', '砂川市', '南幌町', '奈井江町', '上砂川町', '由仁町', '長沼町', '栗山町', '月形町', '浦臼町', '札幌市', '江別市', '恵庭市', '北広島市', '石狩市', '当別町', '新篠津村', '小樽市', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['室蘭市', '八雲町'], ['千歳市', '苫小牧市', '白老町', '厚真町', '安平町', 'むかわ町', '日高町', '平取町', '新冠町', '浦河町', '様似町', '新ひだか町', '占冠村'], ['本別町', '足寄町', '浦幌町', '釧路市', '釧路町', '厚岸町', '標茶町', '弟子屈町', '鶴居村', '白糖町']]

trans_size=[495491, 430316, 319938, 302274, 243969, 192760, 119674, 83187]
trans_facility = ['伊達市', '登別市', '帯広市', '旭川市', '函館市', '北見市', '別海町', '稚内市']
trans_blocks = [['登別市'], ['島牧村', '寿都町', '黒松内町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町', '長万部町', '今金町', 'せたな町'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '江差町', '上ノ国町', '厚沢部町', '乙部町'], ['芦別市', '赤平市', '滝川市', '歌志内市', '深川市', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町', '旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '下川町', '美深町', '幌加内町', '留萌市', '増毛町', '小平町', '苫前町', '西興部村'], ['音威子府村', '中川町', '羽幌町', '初山別村', '遠別町', '天塩町', '稚内市', '猿払村', '浜頓別町', '中頓別町', '枝幸町', '豊富町', '幌延町'], ['北見市', '網走市', '紋別市', '美幌町', '津別町', '清里町', '斜里町', '小清水町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '湧別町', '滝上町', '興部町', '雄武町', '大空町', '陸別町'], ['えりも町', '南富良野町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町'], ['浜中町', '根室市', '別海町', '中標津町', '標津町', '羅臼町']]

arrows = [[['札幌市'], ['稚内市', '旭川市']], [['室蘭市'], ['函館市', '登別市', '伊達市']], [['釧路市'], ['別海町', '北見市', '帯広市']]]


---------------------  コスト情報  ---------------------

TC_direct: {'苫小牧市': 1174722.8322656997, '釧路市': 905595.8276213, '室蘭市': 119241.24431159999, '札幌市': 1269658.5140127998}
IC_inc: {'苫小牧市': 841250.3776977386, '釧路市': 740677.284290701, '室蘭市': 651595.8749711547, '札幌市': 524695.1797793885}
OC_inc: {'苫小牧市': 352248.2676971093, '釧路市': 310136.3128394826, '室蘭市': 272836.1547073674, '札幌市': 219700.309261222}

TC_indirect: {'伊達市': 714951.5279473201, '登別市': 131157.12385528, '帯広市': 981898.17393758, '旭川市': 1468734.8654552603, '函館市': 1122784.68662824, '北見市': 970257.2799364, '別海町': 555982.0758348801, '稚内市': 755964.4829187801}
IC_trans: {'伊達市': 46075.56575941154, '登別市': 41548.755561019, '帯広市': 33746.585898766076, '旭川市': 32422.506790514595, '函館市': 28057.18860400526, '北見市': 24074.82852341875, '別海町': 17966.274462031768, '稚内市': 14582.331950293015}
OC_trans: {'伊達市': 55764.909503267416, '登別市': 49667.04993831772, '帯広市': 38851.130968013174, '旭川市': 36710.60267306552, '函館市': 31418.478790769754, '北見市': 25650.225045271018, '別海町': 18002.411549919994, '稚内市': 14015.506038708152}


----------------------  輸送情報  ----------------------

direct 苫小牧市(6575/6575) t/day → receive from: 千歳市, 苫小牧市, 白老町, 厚真町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 様似町, 新ひだか町, 占冠村
direct 釧路市(4056/5789) t/day → receive from: 本別町, 足寄町, 浦幌町, 釧路市, 釧路町, 厚岸町, 標茶町, 弟子屈町, 鶴居村, 白糖町
indirect 釧路市(1733/5789) t/day → receive from: 中継施設＝ 別海町(119674) → receive from: 浜中町, 根室市, 別海町, 中標津町, 標津町, 羅臼町
北見市(192760) → receive from: 北見市, 網走市, 紋別市, 美幌町, 津別町, 清里町, 斜里町, 小清水町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 湧別町, 滝上町, 興部町, 雄武町, 大空町, 陸別町
帯広市(319938) → receive from: えりも町, 南富良野町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町
direct 室蘭市(1888/5093) t/day → receive from: 室蘭市, 八雲町
indirect 室蘭市(3205/5093) t/day → receive from: 中継施設＝ 函館市(243969) → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 江差町, 上ノ国町, 厚沢部町, 乙部町
登別市(430316) → receive from: 登別市
伊達市(495491) → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町, 長万部町, 今金町, せたな町
direct 札幌市(3045/4101) t/day → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 砂川市, 南幌町, 奈井江町, 上砂川町, 由仁町, 長沼町, 栗山町, 月形町, 浦臼町, 札幌市, 江別市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
indirect 札幌市(1056/4101) t/day → receive from: 中継施設＝ 稚内市(83187) → receive from: 音威子府村, 中川町, 羽幌町, 初山別村, 遠別町, 天塩町, 稚内市, 猿払村, 浜頓別町, 中頓別町, 枝幸町, 豊富町, 幌延町
旭川市(302274) → receive from: 芦別市, 赤平市, 滝川市, 歌志内市, 深川市, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 下川町, 美深町, 幌加内町, 留萌市, 増毛町, 小平町, 苫前町, 西興部村

----------------------  遺伝情報  ----------------------

個体数＝600
世代数＝1000
0: neval=600{'avg': 25793958.656200815, 'max': 36342480.73922331, 'min': 18705600.197053537} best=18705600.197053537
1: neval=445{'avg': 23704403.892386124, 'max': 32552271.280421603, 'min': 17458498.59093591} best=17458498.59093591
2: neval=475{'avg': 22147844.55818477, 'max': 37357710.69437792, 'min': 17145393.33558262} best=17145393.33558262
3: neval=488{'avg': 20916198.059984818, 'max': 32979608.86134923, 'min': 17190310.794069815} best=17145393.33558262
4: neval=487{'avg': 20049756.24120113, 'max': 29721531.85870867, 'min': 16057120.166858118} best=16057120.166858118
5: neval=509{'avg': 19319067.5242916, 'max': 29607616.32372947, 'min': 16057120.166858118} best=16057120.166858118
6: neval=468{'avg': 18644180.204494465, 'max': 29317574.281016856, 'min': 15724478.05561183} best=15724478.05561183
7: neval=471{'avg': 17887034.427312, 'max': 27657651.76906662, 'min': 14963175.890921785} best=14963175.890921785
8: neval=478{'avg': 17225349.461971402, 'max': 25238722.566965453, 'min': 14963175.890921785} best=14963175.890921785
9: neval=451{'avg': 16576312.483007593, 'max': 22256393.443279054, 'min': 14963175.890921785} best=14963175.890921785
10: neval=481{'avg': 16209344.351126658, 'max': 22029535.83107344, 'min': 14963175.890921785} best=14963175.890921785
11: neval=459{'avg': 15809513.351147885, 'max': 21296892.775334224, 'min': 14872924.121375285} best=14872924.121375285
12: neval=479{'avg': 15628997.166950054, 'max': 38473210.6841289, 'min': 14747798.21854235} best=14747798.21854235
13: neval=477{'avg': 15412290.078160623, 'max': 29417264.911949757, 'min': 14730726.343782434} best=14730726.343782434
14: neval=456{'avg': 15181447.859167824, 'max': 19221531.736912556, 'min': 14664811.246791406} best=14664811.246791406
15: neval=466{'avg': 15039027.858564511, 'max': 22796429.926303677, 'min': 14628964.9427461} best=14628964.9427461
16: neval=455{'avg': 14915790.540604385, 'max': 29212365.258509036, 'min': 14628964.9427461} best=14628964.9427461
17: neval=487{'avg': 14807431.703463707, 'max': 22392347.61756879, 'min': 14628964.9427461} best=14628964.9427461
18: neval=490{'avg': 14707338.339444494, 'max': 17625887.6751629, 'min': 14628964.9427461} best=14628964.9427461
19: neval=496{'avg': 14696003.380948804, 'max': 27206960.233517576, 'min': 14628964.9427461} best=14628964.9427461
20: neval=475{'avg': 14653443.914976075, 'max': 20808637.254063323, 'min': 14628964.9427461} best=14628964.9427461
21: neval=488{'avg': 14637043.669737276, 'max': 18211925.228474345, 'min': 14628964.9427461} best=14628964.9427461
22: neval=479{'avg': 14631400.652869243, 'max': 15758951.525077524, 'min': 14628964.9427461} best=14628964.9427461
23: neval=501{'avg': 14628964.9427461, 'max': 14628964.9427461, 'min': 14628964.9427461} best=14628964.9427461
24: neval=478{'avg': 14706886.025086263, 'max': 32616474.372567434, 'min': 14628964.9427461} best=14628964.9427461
25: neval=464{'avg': 14648553.921027265, 'max': 20100802.976385396, 'min': 14628964.9427461} best=14628964.9427461
26: neval=484{'avg': 14663052.370638933, 'max': 22448174.918925915, 'min': 14628964.9427461} best=14628964.9427461
27: neval=464{'avg': 14646686.156169904, 'max': 19034937.461580437, 'min': 14628964.9427461} best=14628964.9427461
28: neval=468{'avg': 14630400.259954799, 'max': 15490155.267964879, 'min': 14628964.9427461} best=14628964.9427461
29: neval=481{'avg': 14643198.85061835, 'max': 22308119.340876102, 'min': 14628964.9427461} best=14628964.9427461
30: neval=431{'avg': 14657132.69443416, 'max': 21201565.821301106, 'min': 14628964.9427461} best=14628964.9427461
31: neval=456{'avg': 14679651.797069289, 'max': 29760030.22374821, 'min': 14628964.9427461} best=14628964.9427461
32: neval=453{'avg': 14635858.48932978, 'max': 17742248.572259728, 'min': 14628964.9427461} best=14628964.9427461
33: neval=473{'avg': 14674510.584217457, 'max': 28260104.015965648, 'min': 14628964.9427461} best=14628964.9427461
34: neval=473{'avg': 14658444.807272619, 'max': 20674662.86554123, 'min': 14628964.9427461} best=14628964.9427461
35: neval=478{'avg': 14662455.650204748, 'max': 20823522.3011629, 'min': 14628964.9427461} best=14628964.9427461
36: neval=448{'avg': 14635581.749184627, 'max': 17231036.001958326, 'min': 14628964.9427461} best=14628964.9427461
37: neval=478{'avg': 14664421.114348438, 'max': 29426161.032809775, 'min': 14628964.9427461} best=14628964.9427461
38: neval=480{'avg': 14734731.298318043, 'max': 28549644.530013435, 'min': 14628964.9427461} best=14628964.9427461
39: neval=475{'avg': 14673704.827347063, 'max': 30463309.87052407, 'min': 14628964.9427461} best=14628964.9427461
40: neval=487{'avg': 14724674.296296593, 'max': 27459084.526057, 'min': 14628964.9427461} best=14628964.9427461
41: neval=479{'avg': 14670440.270305391, 'max': 27652729.982357983, 'min': 14628964.9427461} best=14628964.9427461
42: neval=468{'avg': 14714659.390348291, 'max': 28450567.004697718, 'min': 14628964.9427461} best=14628964.9427461
43: neval=484{'avg': 14674405.312002242, 'max': 23346738.626905218, 'min': 14628964.9427461} best=14628964.9427461
44: neval=472{'avg': 14636649.110029249, 'max': 18117251.85775388, 'min': 14628964.9427461} best=14628964.9427461
45: neval=446{'avg': 14659545.951180413, 'max': 29209640.48222129, 'min': 14628964.9427461} best=14628964.9427461
46: neval=457{'avg': 14654033.924903145, 'max': 22121525.137658622, 'min': 14628964.9427461} best=14628964.9427461
47: neval=475{'avg': 14666219.959750379, 'max': 21449192.295571476, 'min': 14628964.9427461} best=14628964.9427461
48: neval=501{'avg': 14640982.417506168, 'max': 16965910.07379402, 'min': 14628964.9427461} best=14628964.9427461
49: neval=478{'avg': 14666316.423687518, 'max': 22650976.621705666, 'min': 14628964.9427461} best=14628964.9427461
50: neval=472{'avg': 14668397.372459354, 'max': 23263295.85741469, 'min': 14628964.9427461} best=14628964.9427461
51: neval=487{'avg': 14692437.449629126, 'max': 29928577.684598055, 'min': 14628964.9427461} best=14628964.9427461
52: neval=492{'avg': 14711224.243568806, 'max': 32270474.986730162, 'min': 14628964.9427461} best=14628964.9427461
53: neval=475{'avg': 14655800.976131704, 'max': 20657607.691264424, 'min': 14628964.9427461} best=14628964.9427461
54: neval=468{'avg': 14716515.364955831, 'max': 28920218.64328285, 'min': 14628964.9427461} best=14628964.9427461
55: neval=477{'avg': 14636885.89558668, 'max': 17018929.142821196, 'min': 14628964.9427461} best=14628964.9427461
56: neval=469{'avg': 14649172.082744401, 'max': 24786954.505830374, 'min': 14628964.9427461} best=14628964.9427461
57: neval=455{'avg': 14665138.026176782, 'max': 24558895.407670815, 'min': 14628964.9427461} best=14628964.9427461
58: neval=474{'avg': 14673162.924152019, 'max': 25270156.988041427, 'min': 14628964.9427461} best=14628964.9427461
59: neval=473{'avg': 14680522.016711457, 'max': 21511168.570327815, 'min': 14628964.9427461} best=14628964.9427461
60: neval=480{'avg': 14700681.866261227, 'max': 22141506.73703316, 'min': 14628964.9427461} best=14628964.9427461
61: neval=467{'avg': 14670099.30669874, 'max': 25344879.99426566, 'min': 14628964.9427461} best=14628964.9427461
62: neval=462{'avg': 14634902.472632337, 'max': 17420456.073586635, 'min': 14628964.9427461} best=14628964.9427461
63: neval=464{'avg': 14660971.369262084, 'max': 33107119.65114658, 'min': 14628964.9427461} best=14628964.9427461
64: neval=460{'avg': 14670397.726676, 'max': 27773256.157535903, 'min': 14628964.9427461} best=14628964.9427461
65: neval=478{'avg': 14650430.041992467, 'max': 19907581.955592804, 'min': 14628964.9427461} best=14628964.9427461
66: neval=473{'avg': 14656364.125910081, 'max': 26135898.770949803, 'min': 14628964.9427461} best=14628964.9427461
67: neval=465{'avg': 14679729.055876207, 'max': 27523169.75133581, 'min': 14628964.9427461} best=14628964.9427461
